time,Q1,Q2,Q3
72,8.54875,17.705,30.689
72.83,21.39775,29.92,42.59625
73.66,27.79425,37.815,51.174
74.48,24.2085,34.23,47.732
75.31,17.76875,27.515,41.61225
76.14,13.91725,23.44,37.01
76.97,11.12525,20.38,34.042
77.79,9.02625,18.225,31.60425
78.62,19.059,27.38,40.0125
79.45,26.3925,36.19,49.22375
80.28,26.55925,36.66,50.70075
81.1,19.38775,29,43.0425
81.93,14.73775,24.33,38.08125
82.76,11.54975,21.1,34.90375
83.59,9.43575,18.75,32.48075
84.41,16.059,24.43,37.468
85.24,24.899,34.305,47.26275
86.07,28.81875,39.23,53.1325
86.9,20.6175,30.585,44.3785
87.72,15.789,25.39,39.20275
88.55,12.21975,21.88,35.7445
89.38,9.88925,19.285,33.2215
90.21,12.867,21.29,34.2455
91.03,23.25725,32.265,45.4925
91.86,29.087,39.345,53.02225
92.69,22.25975,32.37,45.7435
93.52,16.71775,26.505,40.5
94.34,12.99,22.66,36.4725
95.17,10.49725,19.815,33.79325
96,8.6085,17.84,31.25575
