time,Q1,Q2,Q3
72,4.77925,9.79,17.712
72.83,9.8395,14.12,21.3425
73.66,12.21975,17.02,24.01175
74.48,13.6895,18.96,26.08
75.31,14.69975,20.39,27.77025
76.14,14.55,20.365,28.162
76.97,10.68975,16.39,24.2055
77.79,8.297,13.685,21.541
78.62,6.44,11.845,19.932
79.45,5.3195,10.555,18.5725
80.28,6.90975,11.41,19.34225
81.1,10.74,15.235,22.5505
81.93,12.7895,17.745,24.861
82.76,14.06975,19.5,26.7705
83.59,14.98,20.78,28.33225
84.41,13.05925,18.85,26.93075
85.24,9.75925,15.39,23.217
86.07,7.6075,13.025,21.05125
86.9,6.009,11.4,19.49275
87.72,5.05,10.17,18.153
88.55,8.67825,12.88,20.644
89.38,11.5495,16.18,23.501
90.21,13.2795,18.38,25.59225
91.03,14.4,19.965,27.4105
91.86,15.23975,21.16,28.99075
92.69,11.74925,17.57,25.4815
93.52,8.9485,14.555,22.3715
94.34,6.93925,12.445,20.463
95.17,5.6295,10.98,19.08325
96,4.7795,9.82,17.7515
