time,Q1,Q2,Q3
72,5.66775,14.24,29.63375
72.83,30.00975,42.595,60.203
73.66,43.17875,61.085,85.5435
74.48,39.31075,56.43,79.771
75.31,29.11375,44.45,64.37
76.14,22.5595,36.85,56.5605
76.97,17.80825,31.5,51.0735
77.79,14.8165,27.75,46.911
78.62,12.239,24.86,43.36175
79.45,10.50925,22.37,40.1085
80.28,9.11,20.42,37.899
81.1,8.1165,18.71,35.63525
81.93,7.1385,17.245,34.07475
82.76,6.46825,15.92,32.491
83.59,5.899,14.825,30.634
84.41,20.77975,29.93,45.51225
85.24,37.48925,52.735,73.72275
86.07,45.94825,65.535,91.4735
86.9,33.393,49.785,71.44625
87.72,25.4595,40.26,60.13275
88.55,19.99725,33.97,53.88725
89.38,16.21525,29.5,49.011
90.21,13.591,26.26,45.3425
91.03,11.4255,23.64,41.8965
91.86,9.83825,21.335,39.325
92.69,8.609,19.6,36.65225
93.52,7.7145,17.995,35.04175
94.34,6.759,16.65,33.52
95.17,6.1985,15.41,31.6335
96,5.68725,14.33,29.92575
