time,Q1,Q2,Q3
72,5.83875,10.66,19.2305
72.83,10.45,15.03,22.93225
73.66,12.97,17.905,26.08825
74.48,14.55925,19.84,28.4825
75.31,15.6795,21.43,30.31075
76.14,15.5395,21.54,30.45325
76.97,11.769,17.45,26.14175
77.79,9.48,14.735,23.25025
78.62,7.7395,12.92,21.453
79.45,6.44975,11.5,20.221
80.28,7.8595,12.38,20.86025
81.1,11.44675,16.195,23.94075
81.93,13.6895,18.62,27.07225
82.76,15.0265,20.425,29.171
83.59,15.94975,21.855,30.8515
84.41,14.19975,19.885,28.65175
85.24,10.8385,16.4,25.097
86.07,8.8285,14.12,22.8115
86.9,7.24,12.39,21.28
87.72,6.12925,11.13,19.9205
88.55,9.259,13.84,22.1515
89.38,12.22925,17.14,25.1205
90.21,14.16975,19.29,27.941
91.03,15.3785,20.95,29.84225
91.86,16.19,22.265,31.33625
92.69,12.95925,18.57,27.35175
93.52,10.06975,15.535,24.29975
94.34,8.249,13.48,22.35025
95.17,6.82975,11.92,20.74525
96,5.83875,10.7,19.48325
