time,Q1,Q2,Q3
72,12.52875,18.345,27.682
72.83,12.52875,18.35,27.71275
73.66,12.52875,18.35,27.75175
74.48,12.5385,18.37,27.79075
75.31,12.5385,18.375,27.82
76.14,12.5385,18.38,27.82075
76.97,12.53875,18.39,27.841
77.79,12.53875,18.4,27.871
78.62,12.53875,18.405,27.9005
79.45,12.53875,18.41,27.93
80.28,12.5485,18.41,27.93075
81.1,12.5485,18.41,27.93125
81.93,12.5485,18.41,27.932
82.76,12.5485,18.41,27.94225
83.59,12.5485,18.415,27.94275
84.41,12.5485,18.415,27.9435
85.24,12.5485,18.415,27.94375
86.07,12.54875,18.42,27.944
86.9,12.54875,18.42,27.95375
87.72,12.54875,18.42,27.954
88.55,12.54875,18.42,27.954
89.38,12.5585,18.42,27.954
90.21,12.5585,18.43,27.954
91.03,12.5585,18.43,27.954
91.86,12.5585,18.43,27.954
92.69,12.5585,18.43,27.954
93.52,12.5585,18.435,27.95425
94.34,12.5585,18.435,27.964
95.17,12.5585,18.445,27.964
96,12.5585,18.445,27.964
