time,Q1,Q2,Q3
72,9.396,19.675,33.48475
72.83,24.269,33.89,47.49125
73.66,31.69725,42.82,58.85325
74.48,27.2785,38.915,55.20075
75.31,19.92825,31.545,47.39
76.14,15.24925,26.52,41.8
76.97,12.03925,22.955,37.09575
77.79,9.84425,20.28,34.1605
78.62,21.50825,31.045,44.56225
79.45,30.15925,40.96,55.918
80.28,29.75775,41.665,58.25575
81.1,21.5895,33.105,49.1365
81.93,16.38,27.615,43.281
82.76,12.76925,23.8,38.3635
83.59,10.345,20.92,35.07425
84.41,18.38,27.7,41.39625
85.24,28.53825,38.85,53.37825
86.07,32.54825,44.695,62.05025
86.9,23.30925,34.875,50.9305
87.72,17.50475,28.795,44.65575
88.55,13.51,24.69,39.3405
89.38,10.858,21.565,35.831
90.21,14.4595,24.005,37.6035
91.03,26.6075,36.51,50.855
91.86,33.1385,44.75,61.40525
92.69,25.0345,36.81,53.34575
93.52,18.64875,30.155,46.22275
94.34,14.29875,25.59,40.57275
95.17,11.46875,22.275,36.66175
96,9.396,19.735,34.20225
