time,Q1,Q2,Q3
72,1.75,4.265,7.83025
72.83,6.6895,9.16,12.882
73.66,9.22775,12.42,17.0605
74.48,7.91975,11.395,15.762
75.31,5.84925,8.94,13.1305
76.14,4.3595,7.465,11.53175
76.97,3.35,6.4,10.35025
77.79,2.70975,5.635,9.381
78.62,2.2795,5.02,8.73025
79.45,1.92975,4.555,8.21025
80.28,3.96,6.185,9.7005
81.1,7.709,10.405,14.43125
81.93,9.7995,13.28,18.22125
82.76,7.2,10.48,14.792
83.59,5.2995,8.41,12.58
84.41,3.96,7.065,11.1505
85.24,3.11975,6.14,10.0405
86.07,2.54975,5.41,9.2005
86.9,2.1695,4.86,8.62125
87.72,1.83,4.42,8.09125
88.55,5.5395,7.82,11.4315
89.38,8.47975,11.51,15.85175
90.21,8.9795,12.5,17.072
91.03,6.45,9.65,13.8705
91.86,4.79975,7.895,12.03075
92.69,3.6395,6.715,10.7805
93.52,2.9195,5.88,9.72025
94.34,2.42925,5.215,9.041
95.17,2.0495,4.72,8.5
96,1.75,4.29,7.94125
