time,Q1,Q2,Q3
72,11.98825,22.485,38.04
72.83,25.664,36.94,52.44625
73.66,33.19775,46.23,63.2615
74.48,29.30875,42.37,60.68
75.31,22.43875,34.84,51.7905
76.14,18.02925,29.74,46.155
76.97,14.77925,25.975,42.29225
77.79,12.48775,23.15,38.92175
78.62,23.01925,33.84,48.68125
79.45,31.649,44.36,60.90775
80.28,31.88825,45.04,63.03225
81.1,24.0285,36.52,53.1825
81.93,19.0495,30.82,47.59925
82.76,15.72475,26.77,43.461
83.59,12.95925,23.855,39.831
84.41,20.08725,30.465,45.54975
85.24,30.08775,42.13,58.40125
86.07,34.445,48.25,65.7615
86.9,25.45875,38.37,55.9
87.72,19.93,32.03,49.03375
88.55,16.55675,27.735,44.538
89.38,13.529,24.525,40.731
90.21,16.65975,26.785,42.2025
91.03,28.13325,39.705,55.801
91.86,34.665,48.24,65.5945
92.69,27.44825,40.37,58.8045
93.52,21.065,33.45,50.25525
94.34,17.24875,28.76,45.62125
95.17,14.10775,25.295,41.57475
96,11.98825,22.62,38.492
