time,Q1,Q2,Q3
72,5.87925,14.605,27.6315
72.83,19.75,27.97,40.71025
73.66,26.8085,36.47,51.521
74.48,31.48975,42.805,58.94125
75.31,35.13725,47.635,64.88925
76.14,35.8875,48.75,66.8075
76.97,26.62425,38.605,55.16
77.79,20.47,32.195,47.73825
78.62,16.35,27.77,43.07425
79.45,13.34,24.42,39.84125
80.28,11.307,21.865,36.45425
81.1,9.52375,19.89,34.04425
81.93,8.1685,18.19,31.83075
82.76,7.218,16.675,30.139
83.59,6.22925,15.275,28.60075
84.41,14.28875,22.04,34.81275
85.24,23.686,32.74,46.3005
86.07,29.45875,39.935,55.2325
86.9,33.588,45.415,62.06775
87.72,36.659,49.725,67.646
88.55,30.2885,42.985,60.184
89.38,23.32975,35.135,51.245
90.21,18.12925,29.79,45.2475
91.03,14.61975,25.985,41.48725
91.86,12.259,23.16,38.096
92.69,10.38925,20.795,35.2565
93.52,8.719,19,32.9785
94.34,7.719,17.385,31.083
95.17,6.68775,16.01,29.4705
96,5.87925,14.69,27.96025
