time,Q1,Q2,Q3
72,2.70975,5.955,10.4605
72.83,5.1495,8.17,12.475
73.66,6.499,9.61,14.19125
74.48,7.28925,10.65,15.45025
75.31,7.88975,11.4,16.33075
76.14,7.86,11.415,16.46225
76.97,5.84875,9.38,14.2625
77.79,4.50975,8.04,12.79375
78.62,3.61975,7.09,11.70025
79.45,3.059,6.385,10.9905
80.28,3.79,6.83,11.26125
81.1,5.71925,8.76,13.23125
81.93,6.839,10.015,14.68075
82.76,7.5,10.925,15.80075
83.59,8.04,11.61,16.67225
84.41,7.11,10.665,15.662
85.24,5.349,8.89,13.78575
86.07,4.17925,7.735,12.4505
86.9,3.38975,6.84,11.48025
87.72,2.88925,6.19,10.78075
88.55,4.53975,7.62,11.91275
89.38,6.13975,9.23,13.811
90.21,7.0995,10.37,15.16025
91.03,7.71975,11.17,16.15075
91.86,8.19975,11.81,16.96175
92.69,6.4295,10,15.01075
93.52,4.90975,8.44,13.34325
94.34,3.90925,7.405,12.111
95.17,3.2095,6.615,11.28
96,2.71,5.99,10.6005
