time,Q1,Q2,Q3
72,9.89925,21.525,39.34625
72.83,25.20675,37.01,53.29375
73.66,33.869,47.505,64.6335
74.48,39.6665,55.13,75.11275
75.31,44.39975,60.845,83.32575
76.14,45.08,62.445,86.88375
76.97,34.8255,50.875,73.13325
77.79,27.8275,43.5,64.58575
78.62,23.34825,38.12,58.90025
79.45,20.1275,34.39,53.82225
80.28,17.409,31.285,49.92225
81.1,15.07975,28.755,46.986
81.93,13.16775,26.42,44.6205
82.76,11.70725,24.345,42.5045
83.59,10.44,22.48,40.64825
84.41,19.0895,30.39,47.284
85.24,30.0295,42.865,60.4235
86.07,37.03675,51.83,70.14025
86.9,42.37325,58.22,79.9655
87.72,46.14775,63.515,87.72025
88.55,39.0095,56.085,79.72475
89.38,31.01725,47.115,68.97625
90.21,25.6285,40.625,62.27075
91.03,21.69875,36.195,56.3615
91.86,18.7885,32.745,51.834
92.69,16.19725,30.02,49.0505
93.52,14.05925,27.595,46.0625
94.34,12.27,25.425,44.07025
95.17,10.99975,23.465,42.156
96,10.01675,21.785,40.36025
