time,Q1,Q2,Q3
72,8.178,16.49,28.2135
72.83,15.66975,23.015,35.3525
73.66,19.389,27.255,40.11375
74.48,21.89925,30.18,43.8625
75.31,23.609,32.565,46.609
76.14,23.5265,32.605,47.0925
76.97,17.2995,26.56,39.971
77.79,13.5465,22.685,35.6115
78.62,10.94,19.885,32.18
79.45,9.15675,17.73,29.88125
80.28,11.42725,19.075,30.8705
81.1,17.069,24.665,37.1815
81.93,20.4195,28.4,41.52475
82.76,22.539,31.08,45.03175
83.59,24.10725,33.285,47.79
84.41,21.2695,30.265,44.25825
85.24,16.05975,25.145,38.5705
86.07,12.53875,21.7,34.3485
86.9,10.27875,19.145,31.41225
87.72,8.55925,17.105,29.30075
88.55,13.76925,21.21,33.34025
89.38,18.34925,26.09,38.7725
90.21,21.2195,29.4,42.99125
91.03,23.08,31.89,45.9445
91.86,24.57525,33.925,48.59925
92.69,19.26125,28.33,42.45075
93.52,14.77875,23.875,37.106
94.34,11.766,20.785,33.51175
95.17,9.6485,18.545,30.7805
96,8.18775,16.53,28.6715
