time,Q1,Q2,Q3
72,9.7465,19.27,33.4615
72.83,22.1,31.87,46.6205
73.66,28.65975,40.195,56.4715
74.48,25.819,36.72,53.48425
75.31,19.595,29.865,46.7815
76.14,15.3095,25.5,40.74125
76.97,12.419,22.27,36.916
77.79,10.217,19.855,34.16375
78.62,19.8395,29.345,43.823
79.45,27.32,38.345,54.1505
80.28,27.87975,39.16,56.5805
81.1,20.77975,31.32,48.396
81.93,16.23925,26.46,42.28125
82.76,13.03875,23.055,37.96075
83.59,10.74725,20.465,34.99125
84.41,17.309,26.43,40.95
85.24,25.87975,36.41,51.659
86.07,29.8595,41.74,59.49475
86.9,22.46825,32.92,49.939
87.72,17.21925,27.455,43.81125
88.55,13.77975,23.82,38.8535
89.38,11.26825,21.09,35.57575
90.21,13.9395,23.155,37.47
91.03,24.079,34.325,49.4645
91.86,29.86925,41.79,59.01325
92.69,24.04925,34.71,51.716
93.52,18.19925,28.59,45.1945
94.34,14.56975,24.645,39.7855
95.17,11.799,21.7,36.59
96,9.74925,19.33,33.72475
