time,Q1,Q2,Q3
72,4.63975,8.035,12.601
72.83,6.04975,9.34,13.86075
73.66,6.71925,10.16,14.59025
74.48,7.1,10.75,15.19125
75.31,7.43,11.16,15.6715
76.14,7.35925,11.1,15.71225
76.97,5.86975,9.445,14.092
77.79,4.90875,8.3,12.94
78.62,5.7795,9.12,13.75075
79.45,6.60975,10.015,14.572
80.28,7.01925,10.665,15.18025
81.1,7.3595,11.08,15.67125
81.93,7.65975,11.43,16.08225
82.76,6.2475,9.82,14.52
83.59,5.09975,8.555,13.32
84.41,5.47975,8.83,13.4315
85.24,6.45925,9.825,14.51
86.07,6.92975,10.54,15.1005
86.9,7.2795,11,15.65075
87.72,7.59,11.36,16.03225
88.55,6.55975,10.21,14.97025
89.38,5.3795,8.85,13.65125
90.21,5.12975,8.49,13.191
91.03,6.28925,9.64,14.32075
91.86,6.83975,10.41,15.0405
92.69,7.19,10.92,15.59
93.52,7.51,11.29,16.02075
94.34,7.02975,10.675,15.44025
95.17,5.64975,9.16,14.002
96,4.64975,8.085,12.87175
