time,Q1,Q2,Q3
72,3.39975,6.785,11.7325
72.83,8.51975,11.775,16.93075
73.66,11.309,15.285,21.07025
74.48,10.29975,14.365,20.2
75.31,8.0195,12.07,17.34125
76.14,6.5195,10.515,15.5735
76.97,5.47975,9.375,14.5315
77.79,4.76925,8.5,13.73025
78.62,4.1495,7.79,12.99075
79.45,3.65,7.17,12.342
80.28,5.5995,8.72,13.76025
81.1,9.67875,13.11,18.452
81.93,11.9495,16.23,22.42425
82.76,9.5,13.535,19.14025
83.59,7.389,11.54,16.78
84.41,6.17975,10.145,15.36025
85.24,5.25,9.085,14.3115
86.07,4.52975,8.265,13.6205
86.9,3.95975,7.605,12.812
87.72,3.5395,7.015,12.23
88.55,7.17,10.335,15.47
89.38,10.5795,14.275,19.89
90.21,11.25,15.505,21.603
91.03,8.71825,12.825,18.2115
91.86,6.909,11.025,16.34125
92.69,5.8295,9.77,15.02375
93.52,4.99925,8.84,14.14275
94.34,4.34925,8.05,13.4105
95.17,3.7995,7.42,12.70075
96,3.4,6.86,12.11
