time,Q1,Q2,Q3
72,6.1465,15.68,29.412
72.83,34.1575,46.4,64.24875
73.66,50.106,66.45,93.12325
74.48,45.65925,61.885,86.42825
75.31,34.6685,48.505,69.484
76.14,25.98,40.285,58.58
76.97,20.669,34.785,52.8305
77.79,16.8365,30.67,47.69325
78.62,13.8745,27.475,43.84225
79.45,11.7335,24.81,41.1715
80.28,10.01975,22.57,38.794
81.1,8.73775,20.61,36.56
81.93,7.7785,19.04,34.026
82.76,7.02825,17.61,32.38225
83.59,6.42675,16.295,30.81125
84.41,23.05925,32.835,46.83175
85.24,43.5165,57.265,79.3755
86.07,53.23925,71.385,98.951
86.9,40.01375,54.61,77.2725
87.72,30.0175,44.095,63.21275
88.55,23.22475,37.27,55.47
89.38,18.38875,32.635,50.501
90.21,15.0665,29.03,45.84125
91.03,12.70475,26.195,42.673
91.86,10.80725,23.7,39.96775
92.69,9.33875,21.64,37.82
93.52,8.23775,19.865,35.43725
94.34,7.38825,18.31,33.547
95.17,6.7175,16.985,32.00075
96,6.166,15.76,30.4665
