time,Q1,Q2,Q3
72,7.05975,16.53,30.63375
72.83,26.4755,36.69,51.00125
73.66,36.47775,49.5,67.6845
74.48,31.98925,45.015,63.0925
75.31,23.77425,35.475,52.15375
76.14,18.3495,29.49,45.35825
76.97,13.9895,25.315,40.6655
77.79,11.23675,22.14,37.43125
78.62,9.3675,19.7,34.7805
79.45,7.77925,17.73,32.222
80.28,15.75975,24.59,38.532
81.1,30.2665,41.57,57.32225
81.93,38.80425,52.89,72.38075
82.76,28.7065,41.445,59.1325
83.59,21.519,33.215,49.81075
84.41,16.848,27.955,43.8605
85.24,12.96825,24.125,39.37075
86.07,10.608,21.31,36.70025
86.9,8.7795,18.95,33.95725
87.72,7.4095,17.145,31.52125
88.55,21.777,31.21,44.89325
89.38,33.5985,45.87,63.14225
90.21,36.20075,49.455,68.2615
91.03,26.0165,38.255,55.34075
91.86,19.97425,31.23,47.6465
92.69,15.4575,26.585,42.334
93.52,11.96975,23.105,38.461
94.34,10.01625,20.53,35.8915
95.17,8.25,18.315,33.13325
96,7.06,16.6,30.84625
