time,Q1,Q2,Q3
72,7.16875,14.855,25.82525
72.83,12.82925,20.255,31.331
73.66,16.3,23.935,35.1125
74.48,18.279,26.44,37.693
75.31,19.66875,28.335,39.826
76.14,19.44,28.53,40.5285
76.97,14.5795,23.445,35.166
77.79,11.6685,20.04,31.97025
78.62,9.63875,17.66,29.5205
79.45,7.93925,15.845,27.2505
80.28,9.648,16.88,28.1115
81.1,14.15875,21.695,33.011
81.93,17.08725,24.905,36.401
82.76,18.839,27.17,38.5955
83.59,20.157,28.905,40.73275
84.41,17.738,26.545,38.63025
85.24,13.4775,22.265,34.2325
86.07,10.91575,19.155,31.31175
86.9,9,17.03,28.9015
87.72,7.55975,15.4,26.7755
88.55,11.3495,18.715,29.9115
89.38,15.3785,22.96,34.08275
90.21,17.67975,25.775,37.5105
91.03,19.2595,27.845,39.4555
91.86,20.57625,29.44,41.53875
92.69,16.117,24.88,37.19125
93.52,12.449,21.15,33.3125
94.34,10.299,18.39,30.74025
95.17,8.42825,16.45,28.09125
96,7.16975,14.94,26.43575
