time,Q1,Q2,Q3
72,7.7295,18.2,34.9925
72.83,36.29775,49.58,69.07075
73.66,52.6565,70.45,98.06925
74.48,48.2895,65.89,92.5935
75.31,36.9335,52.46,76.08625
76.14,29.2145,44.32,66.1085
76.97,23.76725,38.565,59.10475
77.79,19.6555,34.2,53.50025
78.62,16.5995,30.815,49.729
79.45,14.4195,27.92,46.73125
80.28,12.61975,25.56,44.24125
81.1,11.1785,23.48,42.05025
81.93,9.969,21.835,39.53075
82.76,8.91925,20.365,37.834
83.59,8.11925,18.91,36.3405
84.41,25.08725,35.72,52.33625
85.24,45.2875,60.875,85.10475
86.07,56.64875,75.815,105.104
86.9,41.68775,58.425,82.94275
87.72,32.8865,48.15,71.3655
88.55,26.17725,41.335,63.15025
89.38,21.628,36.35,56.4445
90.21,17.91775,32.455,51.96325
91.03,15.51975,29.355,48.431
91.86,13.44,26.775,45.56175
92.69,11.83875,24.57,43.303
93.52,10.58825,22.75,41.1305
94.34,9.487,21.205,39.19425
95.17,8.51875,19.665,37.3825
96,7.7295,18.36,35.90975
