time,Q1,Q2,Q3
72,1.88875,4.595,8.77025
72.83,9.2185,12.515,17.0215
73.66,12.82925,17.84,23.95075
74.48,11.73,16.685,22.96025
75.31,9.146,13.37,18.55
76.14,7.36,11.265,16.2315
76.97,6.03,9.8,14.62025
77.79,4.97925,8.74,13.552
78.62,4.21775,7.87,12.67075
79.45,3.6295,7.16,11.89175
80.28,3.179,6.515,11.16075
81.1,2.8285,5.98,10.582
81.93,2.459,5.53,10.0405
82.76,2.14925,5.135,9.561
83.59,1.969,4.79,9.11075
84.41,6.35925,9.055,13.14075
85.24,11.219,15.445,20.77125
86.07,13.8195,19.14,25.78325
86.9,10.2775,14.82,20.46075
87.72,8.18925,12.27,17.38025
88.55,6.68925,10.51,15.403
89.38,5.52775,9.255,14.27025
90.21,4.52975,8.32,13.18025
91.03,3.928,7.56,12.45
91.86,3.37975,6.855,11.661
92.69,2.9985,6.255,11.00075
93.52,2.61975,5.775,10.36075
94.34,2.29875,5.345,9.9205
95.17,2.05875,4.975,9.40325
96,1.89875,4.615,8.97125
