time,Q1,Q2,Q3
72,5.969,12.35,21.314
72.83,15.9785,22.505,31.67325
73.66,21.357,29.42,39.84275
74.48,19.599,27.395,38.27075
75.31,15.43925,22.81,33.3085
76.14,12.53975,19.69,29.82025
76.97,10.47975,17.38,26.84075
77.79,8.85525,15.685,25.271
78.62,7.55,14.24,23.73075
79.45,6.51,13.055,22.242
80.28,10.6395,16.32,25.2025
81.1,17.96875,25.18,34.63075
81.93,22.80875,31.31,42.25775
82.76,18.05975,25.77,36.34625
83.59,14.41725,21.725,31.7975
84.41,11.8555,18.87,28.76175
85.24,9.879,16.79,26.3465
86.07,8.3495,15.215,24.8105
86.9,7.23775,13.865,23.2525
87.72,6.209,12.74,22.03125
88.55,13.65775,19.65,28.718
89.38,19.7585,27.57,37.41375
90.21,21.42,29.7,40.62125
91.03,16.69875,24.23,34.94375
91.86,13.38,20.72,31.123
92.69,11.1775,18.125,27.921
93.52,9.37625,16.235,25.99425
94.34,7.90975,14.77,24.33125
95.17,6.9175,13.48,22.9135
96,5.969,12.46,21.841
