time,Q1,Q2,Q3
72,10.905,21.065,36.0045
72.83,15.23875,24.775,39.68125
73.66,17.41975,27.16,42.35125
74.48,18.7775,28.81,44.15375
75.31,19.649,30.1,45.5135
76.14,19.29725,29.765,45.29
76.97,14.27925,24.985,40.69075
77.79,11.32825,21.805,37.08125
78.62,14.4995,24.09,39.0855
79.45,17.03,26.715,41.82025
80.28,18.46875,28.51,43.936
81.1,19.4295,29.795,45.3405
81.93,20.198,30.845,46.61275
82.76,15.27975,26.115,41.9605
83.59,11.87925,22.53,38.032
84.41,13.608,23.285,38.45575
85.24,16.549,26.165,41.561
86.07,18.12975,28.14,43.76125
86.9,19.19,29.535,45.09475
87.72,20.03825,30.645,46.3335
88.55,16.42775,27.275,43.19175
89.38,12.6575,23.3,38.94175
90.21,12.27925,22.295,37.712
91.03,15.9785,25.625,40.9625
91.86,17.80925,27.73,43.31075
92.69,18.96,29.24,44.887
93.52,19.84875,30.425,46.1105
94.34,17.71825,28.495,44.45025
95.17,13.3595,24.155,39.8635
96,10.915,21.215,36.77025
