time,Q1,Q2,Q3
72,13.354,26.415,47.3635
72.83,33.21675,47.05,68.15225
73.66,44.36175,60.965,85.44925
74.48,41.73525,57.29,81.64225
75.31,32.60875,48.06,70.8655
76.14,27.07975,41.435,63.406
76.97,22.896,36.89,58.557
77.79,19.18725,33.36,54.58275
78.62,16.6085,30.435,51.82925
79.45,14.52725,27.965,49.4805
80.28,21.88925,34.21,54.5435
81.1,37.427,52.44,74.3275
81.93,47.10775,64.905,91.08825
82.76,38.19,53.715,77.8545
83.59,30.737,45.7,68.56325
84.41,25.55675,39.855,61.922
85.24,21.496,35.68,57.6775
86.07,18.3285,32.38,54.00275
86.9,15.839,29.615,51.20975
87.72,13.9475,27.3,49.246
88.55,28.369,41.17,62.115
89.38,40.98775,57.13,80.346
90.21,45.29725,62.095,87.76175
91.03,35.4525,50.85,74.389
91.86,28.88775,43.6,66.241
92.69,24.234,38.485,60.43625
93.52,20.12625,34.515,56.2935
94.34,17.4485,31.51,53.7405
95.17,15.1785,28.87,51.023
96,13.4075,26.66,48.79275
