time,Q1,Q2,Q3
72,3.06975,7.5,13.72225
72.83,13.94975,19.37,26.437
73.66,19.9595,27.465,37.79175
74.48,18.4485,25.85,36.0615
75.31,14.19975,20.865,29.3135
76.14,11.20975,17.875,25.00225
76.97,9.35775,15.525,22.601
77.79,7.769,13.8,21.022
78.62,6.69625,12.46,19.61075
79.45,5.78975,11.385,18.3125
80.28,5.10875,10.46,17.37675
81.1,4.49975,9.665,16.6715
81.93,4.069,8.945,15.74575
82.76,3.6395,8.35,14.97525
83.59,3.24975,7.79,14.391
84.41,9.7075,14.19,20.27
85.24,17.26925,23.74,32.55075
86.07,21.38975,29.415,40.73425
86.9,16.03975,23.16,32.211
87.72,12.64,19.265,26.96375
88.55,10.209,16.655,23.66125
89.38,8.42,14.675,21.92025
90.21,7.228,13.12,20.39125
91.03,6.15,11.935,19.00325
91.86,5.4295,10.96,18.1325
92.69,4.7795,10.09,17.28225
93.52,4.2595,9.325,16.411
94.34,3.859,8.66,15.49675
95.17,3.42975,8.09,14.80425
96,3.07975,7.575,14.2405
