time,Q1,Q2,Q3
72,4.04975,7.415,12.5405
72.83,6.5195,9.615,14.44125
73.66,7.79925,11.06,16.06025
74.48,8.7395,12.15,17.35
75.31,9.3695,12.945,18.3315
76.14,9.35975,13.07,18.562
76.97,7.439,11.075,16.334
77.79,6.09975,9.675,14.9505
78.62,5.258,8.645,14.03075
79.45,4.4795,7.88,13.10225
80.28,5.0995,8.26,13.44
81.1,7.04925,10.19,15.2105
81.93,8.1495,11.505,16.58025
82.76,8.99825,12.49,17.78025
83.59,9.5785,13.2,18.77
84.41,8.63,12.33,17.81
85.24,6.97,10.555,15.8555
86.07,5.81975,9.35,14.71
86.9,5.00725,8.4,13.80025
87.72,4.259,7.675,13.0305
88.55,5.90875,9.015,14.12175
89.38,7.459,10.7,15.79125
90.21,8.45975,11.89,17.06
91.03,9.1895,12.765,18.1805
91.86,9.768,13.445,19.081
92.69,7.96975,11.705,17.18
93.52,6.499,10.13,15.39175
94.34,5.5195,9.005,14.50025
95.17,4.70875,8.16,13.5705
96,4.06975,7.465,12.82275
