time,Q1,Q2,Q3
72,4.5395,9.1,16.33175
72.83,12.039,16.835,23.912
73.66,16.099,22.075,30.26075
74.48,14.329,20.635,28.9005
75.31,11.10975,16.92,25.27025
76.14,9.0785,14.545,22.357
76.97,7.63975,12.825,20.66075
77.79,6.5395,11.555,19.4345
78.62,5.59,10.5,17.9675
79.45,4.9485,9.62,17.15025
80.28,7.85825,12.14,19.282
81.1,13.6785,18.825,26.463
81.93,17.08975,23.575,31.98075
82.76,12.9385,19.29,27.69075
83.59,10.309,16.055,24.4125
84.41,8.579,13.935,21.738
85.24,7.22,12.38,20.32725
86.07,6.20925,11.195,19.16275
86.9,5.3795,10.22,17.8035
87.72,4.7585,9.395,17
88.55,10.219,14.67,21.9545
89.38,14.97925,20.61,28.5605
90.21,15.969,22.46,30.77775
91.03,11.9995,18.075,26.512
91.86,9.639,15.28,23.533
92.69,8.11,13.395,21.40225
93.52,6.8595,11.99,20.116
94.34,5.92975,10.825,18.57675
95.17,5.1695,9.93,17.65
96,4.5395,9.155,16.8115
