time,Q1,Q2,Q3
72,4.409,8.72,14.881
72.83,7.83875,12.11,18.4355
73.66,9.7695,14.27,21.19025
74.48,10.97925,15.765,22.9645
75.31,11.85925,16.935,24.398
76.14,11.87,16.97,24.69525
76.97,9.1075,13.925,21.09075
77.79,7.14875,11.89,18.7815
78.62,5.839,10.445,16.96225
79.45,4.91975,9.33,15.67025
80.28,5.9895,10.05,16.0905
81.1,8.59,12.97,19.4905
81.93,10.2595,14.845,21.8035
82.76,11.2595,16.205,23.52425
83.59,12.13975,17.29,24.83825
84.41,10.89975,15.8,23.44
85.24,8.288,13.175,20.221
86.07,6.62875,11.37,18.25
86.9,5.49975,10.04,16.62175
87.72,4.63975,9.025,15.365
88.55,6.9795,11.19,17.38025
89.38,9.2595,13.695,20.2845
90.21,10.6595,15.36,22.44225
91.03,11.5895,16.61,24.0915
91.86,12.40875,17.605,25.297
92.69,9.89825,14.83,22.22125
93.52,7.727,12.53,19.5335
94.34,6.20975,10.91,17.71025
95.17,5.19,9.7,16.19325
96,4.4095,8.735,15.145
