time,Q1,Q2,Q3
72,11.76875,24.02,43.63375
72.83,26.44975,38.415,55.782
73.66,33.49975,47.845,66.571
74.48,30.603,44.22,63.841
75.31,23.1265,36.445,55.9205
76.14,17.959,31.29,50.7265
76.97,14.67925,27.625,47.427
77.79,12.21875,24.685,44.532
78.62,23.9565,35.495,53.98025
79.45,32.12825,45.79,65.09175
80.28,32.7495,46.875,66.475
81.1,24.67975,37.97,57.842
81.93,18.9995,32.475,52.34025
82.76,15.3165,28.455,48.52425
83.59,12.7685,25.4,45.5435
84.41,20.7495,32.23,51.284
85.24,30.60675,43.72,62.124
86.07,35.17825,50.05,69.54925
86.9,26.57325,39.84,60.00125
87.72,20.26825,33.72,53.447
88.55,16.1795,29.355,49.612
89.38,13.40725,26.165,46.44225
90.21,16.927,28.49,48.06475
91.03,28.84925,41.235,59.33025
91.86,35.01875,49.985,69.38
92.69,28.3,42.075,62.08125
93.52,21.60875,35.115,55.13425
94.34,17.147,30.265,50.69475
95.17,14.02825,26.945,47.32175
96,11.76875,24.165,44.24025
