time,Q1,Q2,Q3
72,4.87925,10.13,17.392
72.83,12.6895,17.67,25.1605
73.66,16.9495,22.91,31.2705
74.48,15.5295,21.705,30.09425
75.31,12.423,18.17,26.5125
76.14,10.04925,15.75,23.70125
76.97,8.5495,14.085,21.87025
77.79,7.23975,12.735,20.43175
78.62,6.17,11.64,19.19025
79.45,5.34875,10.69,18.067
80.28,8.34975,13.055,20.311
81.1,14.43875,19.73,27.57025
81.93,18.12875,24.44,33.131
82.76,14.2395,20.325,28.97225
83.59,11.628,17.335,25.80025
84.41,9.5475,15.26,23.1865
85.24,8.05975,13.665,21.48225
86.07,6.87925,12.375,20.10075
86.9,5.87925,11.315,18.86525
87.72,5.09925,10.45,17.96225
88.55,10.78925,15.555,23.03075
89.38,15.919,21.515,29.5425
90.21,17.09925,23.345,32.17025
91.03,13.1495,19.29,27.85075
91.86,10.77925,16.6,24.8215
92.69,9.0085,14.71,22.724
93.52,7.65975,13.24,21.10175
94.34,6.539,12.005,19.81025
95.17,5.59925,11.025,18.594
96,4.87925,10.245,17.7525
