time,Q1,Q2,Q3
72,11.7885,23.905,40.434
72.83,30.085,41.555,59.431
73.66,39.0865,53.615,75.27225
74.48,36.29775,50.535,72.0415
75.31,28.98825,42.09,61.74725
76.14,23.65625,36.87,54.911
76.97,20.166,32.87,50.7515
77.79,16.88975,29.855,47.4505
78.62,14.606,27.415,44.47275
79.45,12.839,25.29,42.13
80.28,19.5785,30.71,47.41275
81.1,33.299,46.235,65.4635
81.93,41.8475,57.11,80.032
82.76,33.359,47.44,68.58825
83.59,27.10825,40.15,59.1845
84.41,22.3195,35.565,53.563
85.24,18.889,31.83,49.84025
86.07,15.98,29.045,46.494
86.9,13.88975,26.8,43.75925
87.72,12.30925,24.7,41.7915
88.55,25.2695,36.615,54.24975
89.38,36.3565,50.265,70.951
90.21,39.47175,54.45,77.14025
91.03,31.0275,44.685,65.50075
91.86,25.413,38.485,57.1095
92.69,21.2595,34.215,52.309
93.52,17.87625,30.91,48.8505
94.34,15.2385,28.28,45.74575
95.17,13.446,26.1,43.51225
96,11.80975,24.135,41.22325
