time,Q1,Q2,Q3
72,3.16925,6.3,10.5705
72.83,5.69975,8.55,12.93025
73.66,7.04975,10.01,14.381
74.48,7.8795,11.05,15.58175
75.31,8.4495,11.86,16.6705
76.14,8.439,11.93,16.84175
76.97,6.458,9.87,14.67
77.79,5.04975,8.48,13.22075
78.62,4.139,7.455,12.1205
79.45,3.46975,6.745,11.1705
80.28,4.2095,7.16,11.5515
81.1,6.279,9.11,13.5815
81.93,7.39925,10.4,14.9
82.76,8.0895,11.35,16.0035
83.59,8.64925,12.1,17.0205
84.41,7.7395,11.165,16.102
85.24,5.95925,9.39,14.2505
86.07,4.79725,8.12,12.88
86.9,3.86975,7.21,11.8005
87.72,3.30975,6.525,10.92025
88.55,5.09975,7.94,12.38025
89.38,6.6895,9.605,14.16075
90.21,7.65,10.745,15.31125
91.03,8.28,11.62,16.3815
91.86,8.8095,12.325,17.34
92.69,7.03,10.475,15.40025
93.52,5.48975,8.935,13.74225
94.34,4.40975,7.77,12.50075
95.17,3.65975,6.975,11.50375
96,3.1695,6.335,10.6505
