time,Q1,Q2,Q3
72,5.73975,8.83,13.6505
72.83,5.73975,8.83,13.6605
73.66,5.73975,8.84,13.6705
74.48,5.73975,8.84,13.68025
75.31,5.73975,8.84,13.69025
76.14,5.73975,8.84,13.6905
76.97,5.74,8.84,13.70025
77.79,5.74,8.845,13.71025
78.62,5.74,8.85,13.71025
79.45,5.74,8.85,13.72025
80.28,5.74975,8.85,13.73
81.1,5.74975,8.85,13.73025
81.93,5.74975,8.85,13.74
82.76,5.75,8.85,13.74
83.59,5.75,8.86,13.75
84.41,5.75975,8.86,13.75
85.24,5.75975,8.86,13.75025
86.07,5.75975,8.86,13.76
86.9,5.75975,8.86,13.76
87.72,5.76,8.865,13.76025
88.55,5.76,8.865,13.77
89.38,5.76975,8.865,13.77
90.21,5.76975,8.865,13.77025
91.03,5.76975,8.865,13.78
91.86,5.76975,8.865,13.78
92.69,5.76975,8.87,13.78025
93.52,5.76975,8.875,13.78025
94.34,5.77,8.875,13.78025
95.17,5.77,8.875,13.79
96,5.77,8.875,13.79025
