time,Q1,Q2,Q3
72,3.2995,7.715,14.912
72.83,10.858,15.49,22.61075
73.66,14.74775,20.575,28.51175
74.48,13.05875,18.995,27.0805
75.31,9.749,15.305,23.257
76.14,7.66975,12.94,20.81425
76.97,6.10825,11.37,18.92025
77.79,5.04975,10.055,17.61075
78.62,4.27,9.06,16.48125
79.45,3.669,8.2,15.62125
80.28,6.489,10.65,17.721
81.1,12.27925,17.44,24.75025
81.93,15.68975,21.965,30.31375
82.76,11.76975,17.605,25.78125
83.59,8.99,14.43,22.4825
84.41,7.09925,12.37,20.27025
85.24,5.67975,10.905,18.57
86.07,4.7195,9.715,17.30075
86.9,4.0495,8.78,16.271
87.72,3.50875,7.97,15.5805
88.55,9.01825,13.23,20.31025
89.38,13.65875,19.09,26.73075
90.21,14.66,20.68,28.78025
91.03,10.7485,16.395,24.4755
91.86,8.2495,13.685,21.7645
92.69,6.5295,11.905,19.69125
93.52,5.33975,10.49,18.2105
94.34,4.46925,9.38,17.00275
95.17,3.8395,8.5,16.1405
96,3.29975,7.76,15.293
