time,Q1,Q2,Q3
72,3.0795,8.225,16.093
72.83,20.739,27.905,38.42075
73.66,30.13,40.64,55.134
74.48,27.138,37.18,50.16425
75.31,19.5295,28.635,40.63225
76.14,14.9475,23.115,33.92075
76.97,11.38875,19.63,29.643
77.79,9.23825,17.095,26.506
78.62,7.56975,15.12,24.282
79.45,6.36975,13.485,22.71075
80.28,5.54975,12.225,21.1505
81.1,4.77975,11.07,19.76
81.93,4.22,10.14,18.45075
82.76,3.74825,9.315,17.4755
83.59,3.289,8.6,16.6915
84.41,14.0695,19.365,27.068
85.24,25.798,34.9,47.6215
86.07,32.20425,43.7,58.883
86.9,22.80675,32.53,44.4505
87.72,16.987,25.595,37.1745
88.55,13.008,21.305,31.79825
89.38,10.23875,18.295,27.9515
90.21,8.33825,16.07,25.473
91.03,6.90925,14.295,23.50575
91.86,5.988,12.88,21.92025
92.69,5.13,11.63,20.49175
93.52,4.4995,10.59,19.1205
94.34,3.97975,9.74,17.98625
95.17,3.48975,8.995,17.2015
96,3.11,8.26,16.324
