time,Q1,Q2,Q3
72,2.37,4.84,8.41075
72.83,4.93875,7.085,10.401
73.66,6.06,8.57,12.0305
74.48,6.8295,9.52,13.2
75.31,7.29975,10.23,14.12025
76.14,7.23975,10.23,14.2005
76.97,5.3595,8.17,11.99025
77.79,4.13975,6.88,10.60125
78.62,3.27975,5.94,9.621
79.45,2.68975,5.22,8.88075
80.28,3.50975,5.74,9.20025
81.1,5.38875,7.645,11.02075
81.93,6.36875,8.925,12.4805
82.76,6.9995,9.8,13.56025
83.59,7.44975,10.435,14.3905
84.41,6.54925,9.42,13.46
85.24,4.90925,7.68,11.5025
86.07,3.8095,6.535,10.38
86.9,3.07975,5.685,9.37125
87.72,2.53925,5.05,8.73125
88.55,4.30975,6.48,9.871
89.38,5.73925,8.16,11.581
90.21,6.62,9.24,12.8805
91.03,7.15,10.04,13.8805
91.86,7.56975,10.64,14.63075
92.69,5.93975,8.77,12.67025
93.52,4.47,7.28,11.10025
94.34,3.52,6.24,10.00125
95.17,2.89925,5.46,9.15225
96,2.3895,4.87,8.55075
