time,Q1,Q2,Q3
72,4.29825,11.595,23.67325
72.83,27.9195,39.2,52.93225
73.66,41.016,57.1,77.10375
74.48,36.5455,51.915,70.78275
75.31,26.6065,40.085,56.5045
76.14,20.07625,32.58,48.5515
76.97,15.67975,27.39,42.8715
77.79,12.795,23.895,39.1365
78.62,10.68525,21.205,35.62025
79.45,8.958,19.015,32.46725
80.28,7.6795,17.1,30.864
81.1,6.70975,15.59,28.64175
81.93,5.9295,14.265,27.08375
82.76,5.15975,13.12,25.79325
83.59,4.52,12.11,24.47325
84.41,18.99625,26.975,38.01175
85.24,35.41425,49.125,66.161
86.07,43.95625,60.915,82.69375
86.9,30.90925,45.2,63.05325
87.72,23.01725,35.925,52.32
88.55,17.64825,29.845,45.67825
89.38,13.99725,25.515,41.51225
90.21,11.69625,22.47,37.259
91.03,9.729,20.135,34.011
91.86,8.29875,18.065,31.78925
92.69,7.189,16.38,29.881
93.52,6.30975,14.905,27.9125
94.34,5.57825,13.685,26.5625
95.17,4.829,12.62,25.3215
96,4.29825,11.655,24.17
