time,Q1,Q2,Q3
72,4.7795,11.375,21.2015
72.83,22.76725,31.185,43.57075
73.66,32.4535,44.39,61.346
74.48,30.356,41.235,57.24225
75.31,23.12875,33.205,47.087
76.14,18.38725,27.83,41.0105
76.97,15.1695,24.305,36.2285
77.79,12.44875,21.64,33.0895
78.62,10.35875,19.465,30.8935
79.45,8.86975,17.775,28.9615
80.28,7.8475,16.18,27.2745
81.1,6.8595,14.94,25.87125
81.93,6.15975,13.885,24.601
82.76,5.54925,12.82,23.112
83.59,4.99975,11.855,22.08125
84.41,15.83925,22.565,32.9005
85.24,28.457,38.27,53.17275
86.07,35.17925,47.655,65.4085
86.9,26.38675,36.735,51.35175
87.72,20.45775,30.37,44.02125
88.55,16.78,25.99,38.55925
89.38,13.64875,22.995,34.9945
90.21,11.31925,20.525,32.13725
91.03,9.57925,18.595,29.948
91.86,8.38725,16.93,28.3345
92.69,7.26975,15.585,26.73125
93.52,6.5095,14.415,25.37325
94.34,5.83975,13.36,24.03025
95.17,5.27925,12.365,22.801
96,4.78,11.515,21.96075
