time,Q1,Q2,Q3
72,7.59,13.14,21.0005
72.83,10.4785,15.76,23.49225
73.66,12.0295,17.395,25.2245
74.48,12.91,18.495,26.4405
75.31,13.5595,19.295,27.4935
76.14,13.309,19.075,27.39425
76.97,10.129,15.705,23.93
77.79,8.04875,13.575,21.6105
78.62,9.87975,15.25,23.0305
79.45,11.68975,17.07,24.9625
80.28,12.74975,18.25,26.21025
81.1,13.41,19.125,27.2735
81.93,13.9485,19.815,28.11725
82.76,10.79725,16.445,24.762
83.59,8.48975,14.055,22.14025
84.41,9.27975,14.62,22.5005
85.24,11.35975,16.69,24.64075
86.07,12.5395,18.01,25.9605
86.9,13.25975,18.94,27.072
87.72,13.83875,19.67,27.95675
88.55,11.519,17.25,25.64025
89.38,9.03975,14.57,22.74375
90.21,8.589,13.98,21.95175
91.03,10.9595,16.275,24.1325
91.86,12.3495,17.74,25.74
92.69,13.0895,18.735,26.86025
93.52,13.709,19.505,27.7865
94.34,12.31925,18.095,26.511
95.17,9.559,15.175,23.504
96,7.59,13.16,21.3105
