time,Q1,Q2,Q3
72,6.4885,14.64,28.43325
72.83,27.95925,38.785,53.66175
73.66,40.32,55.285,75.0925
74.48,37.48575,51.68,70.78325
75.31,29.608,41.565,59.42775
76.14,23.90625,34.975,51.82225
76.97,19.646,30.675,46.72275
77.79,16.4275,27.225,43.0505
78.62,13.824,24.355,40.154
79.45,11.8895,22.295,37.89475
80.28,10.46925,20.47,36.0615
81.1,9.307,18.99,33.88275
81.93,8.35625,17.575,32.2405
82.76,7.44775,16.385,30.665
83.59,6.81925,15.245,29.5105
84.41,19.3395,28.15,42.09075
85.24,35.104,47.715,64.86
86.07,43.848,59.35,80.99225
86.9,33.11625,46.21,65.06275
87.72,26.50975,38.045,55.4105
88.55,21.5595,32.735,49.25275
89.38,18.02825,28.89,44.9705
90.21,14.8385,25.83,41.902
91.03,12.70925,23.255,39.33075
91.86,11.20975,21.375,37.22025
92.69,9.79975,19.745,35.43025
93.52,8.8935,18.34,33.31225
94.34,7.8185,16.995,31.756
95.17,7.1095,15.83,30.391
96,6.48925,14.765,29.08525
