time,Q1,Q2,Q3
72,3.18775,8.415,18.4215
72.83,17.67925,24.415,34.901
73.66,25.71775,35.04,48.2145
74.48,23.27775,32.605,45.45075
75.31,17.63725,25.65,37.94
76.14,13.49875,21.45,32.788
76.97,10.58,18.49,29.8115
77.79,8.86475,16.365,27.3405
78.62,7.2995,14.555,25.304
79.45,6.1695,13.195,23.843
80.28,5.3295,11.97,22.67175
81.1,4.708,10.98,21.60175
81.93,4.20975,10.145,20.81
82.76,3.77775,9.42,19.96075
83.59,3.3485,8.75,19.1405
84.41,11.9795,17.405,26.48475
85.24,22.25825,30.16,41.841
86.07,27.43875,37.73,51.9675
86.9,19.95,28.73,41.40125
87.72,15.18925,23.4,35.27675
88.55,11.9195,19.94,31.24025
89.38,9.6285,17.31,28.64075
90.21,8.02925,15.51,26.4065
91.03,6.699,13.895,24.77175
91.86,5.76925,12.63,23.4905
92.69,5.0085,11.465,22.254
93.52,4.449,10.575,21.42075
94.34,4.00875,9.8,20.59125
95.17,3.51975,9.09,19.71175
96,3.18925,8.46,18.66825
