parameter,value,se_sa,rse_sa
Cl_pop,5.14068367700789,0.359036236671173,6.98421181363465
V1_pop,21.1655553816595,1.93181078523163,9.12714431725042
Q_pop,5.39738400588476,1.39349456451223,25.8179622386125
V2_pop,27.4566606054073,6.3289196121927,23.0505803424117
omega_Cl,0.258001366728869,0.0504607044653155,19.5583089752948
omega_V1,0.228737479939531,0.0568396251018788,24.8492836053387
omega_Q,0.696784758901661,0.208287865917889,29.8927126715877
omega_V2,0.220395113314544,0.387229298258355,175.697769535256
a1,0.304685750525106,0.0682234360618434,22.3914101477554
b1,2.22044604925031e-16,0.0258387886753009,1.1636755904979e+16
a2,0.0470399080382707,0.0344290132989723,73.1910727184278
b2,0.00593822922245851,0.0124579290288868,209.791986166021
