simulations, -2LL
1000,595.651
2000,595.751
3000,595.426
4000,595.415
5000,595.437
6000,595.393
7000,595.522
8000,595.532
9000,595.55
10000,595.541
11000,595.39
12000,595.408
13000,595.489
14000,595.552
15000,595.562
16000,595.581
17000,595.651
18000,595.681
19000,595.754
20000,595.698
21000,595.651
22000,595.664
23000,595.656
24000,595.59
25000,595.6
26000,595.652
27000,595.682
28000,595.589
29000,595.61
30000,595.646
