simulations,OFV
500,954.409
1000,954.488
1500,952.821
2000,952.986
2500,953.976
3000,953.364
3500,952.526
4000,952.469
4500,952.795
5000,952.792
5500,952.863
6000,952.883
6500,952.695
7000,952.799
7500,952.787
8000,952.802
8500,952.982
9000,952.636
9500,952.42
10000,952.362
10500,952.283
11000,952.345
11500,952.298
12000,952.143
12500,950.761
13000,950.717
13500,950.788
14000,950.877
14500,950.778
15000,950.793
15500,950.882
16000,950.945
16500,950.746
17000,950.761
17500,950.797
18000,950.789
18500,950.871
19000,950.809
19500,950.719
20000,950.662
20500,950.527
21000,950.331
21500,950.348
22000,950.459
22500,950.517
23000,950.27
23500,950.108
24000,950.116
24500,950.175
25000,950.222
25500,950.136
26000,950.144
26500,950.129
27000,950.162
27500,950.195
28000,950.22
28500,950.226
29000,950.3
29500,950.379
30000,950.423
