simulations, -2LL
1000,583.63
2000,582.802
3000,583.014
4000,583.053
5000,583.167
6000,583.176
7000,583.319
8000,583.316
9000,582.992
10000,582.922
11000,582.908
12000,582.94
13000,583.069
14000,583.137
15000,583.139
16000,583.232
17000,583.294
18000,583.327
19000,583.369
20000,583.343
21000,583.33
22000,583.364
23000,583.367
24000,583.34
25000,583.343
26000,583.372
27000,583.39
28000,583.369
29000,583.373
30000,583.403
