iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,683.925,1,5.10855,9.91367,66.2577,25.646,0.3,1.5,1.5,1.5,1.5
2,660.371,1,8.9683,13.3132,43.0856,39.6813,0.24,1.34164,1.34164,1.34164,1.49487
3,622.248,1,9.09226,10.9908,44.3525,41.9802,0.192,1.2,1.26406,1.2,1.40129
4,570.351,1,9.46764,11.2707,42.9971,46.7159,0.1536,1.07331,1.13061,1.07331,1.32454
5,553.841,1,9.52299,12.091,42.3687,51.5076,0.138293,0.96,1.21807,0.96,1.1847
6,532.696,1,9.63071,11.9388,41.6178,56.4399,0.131095,0.85865,1.08948,0.85865,1.12979
7,506.124,1,9.68283,13.4099,40.3897,56.7307,0.116529,0.768,1.0517,0.768,1.05958
8,495.849,1,9.72351,13.3895,39.9472,53.6949,0.114478,0.68692,0.980953,0.68692,1.0161
9,476.367,1,9.8261,13.38,39.9058,57.8041,0.110007,0.6144,0.881931,0.6144,0.920871
10,457.287,1,9.81323,14.1511,41.1621,59.4141,0.104252,0.549536,0.813157,0.549536,0.903244
11,458.191,1,9.7738,13.3561,40.9138,59.5176,0.107762,0.49152,0.785783,0.49152,0.928437
12,445.428,1,9.85638,13.7713,39.9757,65.5483,0.102412,0.439629,0.804704,0.439629,0.963409
13,427.079,1,9.75552,13.0643,39.5993,68.2936,0.0949814,0.393216,0.78436,0.393216,0.926238
14,418.401,1,9.80615,13.1191,40.3453,69.7365,0.094595,0.351703,0.730558,0.351703,0.895184
15,420.351,1,9.86763,13.2888,41.4713,63.2014,0.097619,0.314573,0.698459,0.314573,0.951179
16,418.623,1,9.86428,13.4765,41.6962,60.9073,0.0969832,0.281362,0.681498,0.284573,0.973851
17,417.707,1,9.86568,12.9423,42.997,62.9779,0.0975958,0.263493,0.653503,0.278331,0.988326
18,414.598,1,9.92887,11.9996,43.3929,60.3287,0.0996933,0.25824,0.624396,0.24922,0.979168
19,414.857,1,9.89217,11.5777,44.1981,61.0661,0.0993543,0.261641,0.619979,0.224438,1.03736
20,405.837,1,9.88242,11.9462,44.814,64.3662,0.0946972,0.256002,0.612758,0.229482,1.08418
21,402.055,1,9.86807,12.0818,45.2713,62.0152,0.0929692,0.255375,0.583636,0.229541,1.11675
22,403.118,1,9.82639,11.7846,45.4325,60.6739,0.092694,0.26478,0.595857,0.219788,1.13395
23,390.039,1,9.89166,12.0116,45.7694,58.5401,0.0891992,0.264781,0.570709,0.202358,1.16912
24,395.09,1,9.91263,11.9171,44.6646,54.8493,0.0921893,0.270588,0.569427,0.192339,1.10189
25,394.104,1,9.94643,12.2238,45.3676,55.9697,0.0914062,0.272012,0.548602,0.201094,1.0955
26,393.538,1,9.99836,11.6533,45.513,60.2422,0.0947542,0.267901,0.517752,0.194523,1.05204
27,391.935,1,10.0281,10.6507,46.6183,59.197,0.0951338,0.262071,0.515229,0.18975,0.98294
28,388.869,1,10.0713,10.6593,45.7839,53.1555,0.0943088,0.255539,0.564836,0.173181,0.926353
29,386.151,1,10.0562,10.9565,44.8814,51.6822,0.0923436,0.256897,0.553559,0.174726,0.904714
30,389.993,1,10.0156,10.8775,44.7085,50.6638,0.0918564,0.260811,0.567648,0.174334,0.969293
31,396.13,1,10.062,10.9115,44.325,50.8887,0.0966121,0.261817,0.59168,0.173022,0.920633
32,386.995,1,10.0575,10.9016,44.806,50.6588,0.0945463,0.263497,0.582046,0.156908,0.879225
33,390.354,1,10.0552,10.641,44.8838,50.2557,0.094516,0.261057,0.552439,0.174183,0.881267
34,377.518,1,10.0687,11.1432,44.2598,52.6107,0.0912851,0.251649,0.529792,0.169415,0.845467
35,386.724,1,10.0694,11.3954,44.1724,55.0971,0.0965744,0.257199,0.478847,0.168777,0.841968
36,389.693,1,10.0471,11.3989,44.4018,57.3478,0.0953774,0.259482,0.48727,0.177819,0.879497
37,385.71,1,9.98974,11.302,45.2311,61.6114,0.0930857,0.263658,0.509581,0.168025,0.913514
38,394.227,1,9.96626,11.1668,45.2137,60.4828,0.0976614,0.258999,0.489521,0.170977,0.940648
39,388.494,1,9.97295,10.8801,45.6787,55.3851,0.0939657,0.261727,0.464779,0.178863,0.988337
40,389.037,1,10.0318,11.3097,45.9364,57.8926,0.0958182,0.267686,0.45271,0.175665,0.953818
41,388.101,1,10.0345,11.2154,45.0984,56.6702,0.095054,0.267435,0.495103,0.165251,0.939094
42,390.127,1,9.98941,10.8821,45.2351,53.9803,0.0965621,0.262461,0.497371,0.15599,0.96994
43,391.267,1,10.0571,10.3603,44.9765,50.66,0.0983819,0.259924,0.475012,0.160857,0.961664
44,394.596,1,10.0396,10.5283,44.9136,49.9962,0.0992477,0.257096,0.475709,0.163928,0.920605
45,389.314,1,10.0007,10.3398,44.3106,49.0174,0.0949182,0.258555,0.482786,0.167404,0.939551
46,381.826,1,10.0596,10.2344,45.0402,47.2493,0.0934844,0.261945,0.459664,0.174364,0.871765
47,382.11,1,10.098,10.2685,45.3768,45.7075,0.0950827,0.26168,0.461419,0.166444,0.833035
48,391.564,1,10.0757,10.2559,45.9134,44.6201,0.0973856,0.266132,0.452937,0.177368,0.854371
49,390.765,1,10.1015,10.1958,45.9236,44.3255,0.0962813,0.263212,0.476671,0.178826,0.875372
50,385.933,1,10.0707,10.0293,45.5972,45.3474,0.0940778,0.257561,0.497443,0.16858,0.891085
51,388.531,1,10.127,10.3871,45.9296,43.9094,0.0954261,0.252912,0.524851,0.163201,0.889434
52,388.69,1,10.1201,10.2793,45.7775,48.6739,0.0946218,0.255598,0.532464,0.160517,0.908782
53,387.783,1,10.1444,10.2667,45.3495,47.0874,0.0956185,0.257168,0.558168,0.144877,0.927837
54,380.801,1,10.1416,10.9345,45.509,46.8559,0.092211,0.253377,0.529978,0.148579,0.964529
55,388.786,1,10.0969,10.7059,45.6473,48.0256,0.0940627,0.252016,0.532984,0.163039,0.95165
56,394.16,1,10.0212,10.5291,44.8546,46.6179,0.0964013,0.253851,0.513737,0.165748,0.964976
57,387.345,1,10.0281,10.9199,44.8753,43.7764,0.0952404,0.2575,0.489951,0.157835,0.95654
58,375.567,1,10.0177,11.0561,44.419,48.1237,0.0899443,0.256224,0.469756,0.160368,0.947847
59,382.014,1,10.0077,10.9726,44.7638,51.1175,0.0931616,0.256411,0.468247,0.158315,0.943846
60,381.546,1,10.0719,11.0959,44.913,53.8026,0.0935328,0.251304,0.483879,0.157961,0.948218
61,383.794,1,10.0113,11.4781,44.5318,58.5845,0.0940906,0.259338,0.487373,0.152818,0.955033
62,395.877,1,9.94174,11.3189,44.2376,59.9829,0.0985794,0.266366,0.50829,0.148982,0.971989
63,389.078,1,9.90181,10.4918,45.2365,61.2215,0.0955205,0.264179,0.519032,0.143928,0.992875
64,394.749,1,9.86912,10.1332,45.5534,59.7987,0.097709,0.251113,0.549971,0.139454,1.03866
65,397.155,1,9.86969,9.83648,45.7797,60.3076,0.102356,0.248793,0.515591,0.133289,1.03215
66,390.52,1,9.90271,10.0132,45.7195,59.9278,0.0969016,0.251811,0.524287,0.135014,1.05717
67,384.737,1,9.92967,10.1299,46.0587,59.0224,0.093931,0.250063,0.516631,0.142729,1.0411
68,386.491,1,9.90996,10.0371,45.852,56.5924,0.0927473,0.251828,0.555608,0.142774,1.05656
69,393.494,1,9.88622,10.3547,45.6167,59.9723,0.0948212,0.263208,0.568024,0.151417,1.04322
70,401.846,1,9.94098,10.7233,45.4226,56.8697,0.0983486,0.258479,0.628851,0.150025,1.05026
71,395.432,1,9.89897,10.533,45.3817,55.6642,0.0958109,0.254265,0.643914,0.141855,1.06508
72,392.649,1,9.90018,10.7124,46.2708,57.5367,0.0966935,0.250839,0.621459,0.129221,1.09465
73,392.088,1,9.94893,10.8949,46.0319,59.2135,0.0947534,0.246413,0.617892,0.139544,1.06026
74,391.672,1,9.94271,10.6125,46.3154,60.1995,0.0957467,0.246012,0.642567,0.131692,1.05041
75,391.996,1,9.98985,10.8557,45.9989,56.9548,0.0964658,0.243761,0.607714,0.133863,1.07131
76,389.049,1,9.98193,11.0477,44.8829,56.7025,0.0952896,0.243093,0.580332,0.133974,1.0765
77,388.652,1,10.0051,11.1299,45.2896,54.5992,0.096394,0.250988,0.536715,0.133582,1.05989
78,394.724,1,10.0175,11.0254,45.5018,53.8866,0.098114,0.256444,0.563735,0.13101,1.11351
79,391.257,1,9.95682,11.2039,45.7522,53.74,0.0963774,0.24877,0.56999,0.125908,1.16011
80,395.514,1,9.98964,11.1225,45.5865,54.2325,0.0973532,0.243737,0.606063,0.130344,1.1558
81,391.39,1,9.90537,11.0317,45.2197,52.92,0.0935385,0.252409,0.620621,0.125646,1.21025
82,387.743,1,9.91791,11.4515,45.2986,52.452,0.0945404,0.252072,0.564263,0.128839,1.17996
83,385.519,1,9.95421,11.9156,44.8442,53.5783,0.0953258,0.258252,0.540073,0.124101,1.15209
84,380.598,1,9.93316,12.2021,44.905,51.8833,0.0925967,0.258278,0.569961,0.112701,1.12156
85,386.003,1,9.99931,12.8405,44.6485,46.288,0.0945382,0.255101,0.568404,0.120809,1.06002
86,377.56,1,10.0174,12.639,44.4919,47.7756,0.0916688,0.250547,0.56514,0.119772,1.05893
87,389.051,1,9.94597,12.1992,44.3887,50.8397,0.0950803,0.258919,0.558032,0.123866,1.08162
88,387.127,1,9.88144,11.3265,45.1958,54.3072,0.0920047,0.265444,0.55756,0.127548,1.16397
89,389.601,1,9.90963,11.3138,45.1489,54.0768,0.0948388,0.267661,0.552958,0.125999,1.15561
90,382.592,1,9.99451,11.3466,45.5639,53.2969,0.0940467,0.265784,0.562992,0.115977,1.14276
91,378.981,1,9.91585,11.5157,44.9376,52.4202,0.0915595,0.26587,0.541696,0.113224,1.15162
92,387.129,1,9.88751,11.3925,44.5431,50.503,0.0934585,0.267073,0.55084,0.116836,1.20888
93,384.46,1,9.87797,11.2032,44.6042,46.7972,0.0924187,0.267334,0.535767,0.11683,1.23798
94,377.736,1,9.85632,11.1534,44.6852,48.219,0.0886308,0.268112,0.527913,0.124082,1.21419
95,384.458,1,9.82985,10.7075,44.8002,51.893,0.0915562,0.269476,0.544165,0.128201,1.15145
96,386.808,1,9.85674,10.6933,44.978,50.1188,0.0937506,0.259039,0.510305,0.134447,1.18073
97,388.248,1,9.89016,10.6715,44.8052,50.8083,0.0933639,0.261181,0.51703,0.14188,1.15258
98,385.556,1,9.92848,10.9452,45.5239,51.9065,0.090802,0.268631,0.525508,0.153542,1.10935
99,374.591,1,9.96709,10.9311,45.8638,49.7508,0.0906505,0.265381,0.512104,0.138687,1.04038
100,379.234,1,9.97356,11.6235,45.3895,46.8827,0.0904609,0.270269,0.496558,0.145111,1.01555
101,382.648,1,9.97121,11.5188,45.2464,47.869,0.091308,0.273875,0.502782,0.15092,1.0239
102,392.305,1,9.99372,11.3812,45.0864,47.1645,0.0941422,0.270082,0.490871,0.152418,1.07279
103,390.667,1,10.0045,11.4997,44.6742,42.8674,0.0946604,0.272928,0.497081,0.153386,1.02934
104,387.626,1,10.0416,12.1997,44.0883,41.2672,0.0947371,0.270683,0.465227,0.164605,0.988041
105,392.84,1,9.97707,12.7359,44.0136,44.7889,0.0962818,0.276779,0.438655,0.161737,0.993311
106,392.468,1,10.1142,12.8421,44.6543,46.4126,0.0985148,0.273554,0.436371,0.164408,0.956384
107,401.748,1,10.1183,12.7858,44.8389,44.7026,0.099891,0.268016,0.455251,0.174074,0.996784
108,387.912,1,10.1373,13.0914,44.5347,42.8707,0.0978657,0.263904,0.412752,0.169195,1.03332
