iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2023.16,1,7.77311,5.76621,31.5191,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1998.33,1,4.23469,7.35288,36.0716,39.8482,2.92404,2.92404,0,1.46202,1.58433,1.64178,1.46202
3,1987.19,1,3.93966,9.33328,36.4873,60.1908,2.85,2.85,0,1.425,1.54421,1.60021,1.43338
4,1972.89,1,3.11512,11.3994,53.1088,81.3488,2.77784,2.77784,0,1.38892,1.50511,1.55969,1.39708
5,1971.79,1,2.7393,12.6359,69.7793,89.0131,2.7075,2.7075,0,1.35375,1.467,1.52871,1.36171
6,1959.24,1,2.7041,11.3356,57.2351,99.1601,2.63894,2.63894,0,1.31947,1.4555,1.6096,1.32723
7,1943.62,1,2.33417,12.5321,70.4108,124.208,2.57212,2.57212,0,1.28606,1.48597,1.56885,1.29362
8,1927.18,1,2.40867,13.984,71.5342,109.068,2.507,2.507,0,1.2535,1.44834,1.52912,1.28516
9,1928.34,1,2.34945,10.8327,71.1244,106.774,2.44352,2.44352,0,1.22176,1.70497,1.4904,1.25262
10,1919.22,1,1.83006,10.903,54.1817,142.139,2.38165,2.38165,0,1.22169,1.76555,1.45267,1.2209
11,1909.17,1,2.26136,8.39592,75.3795,161.114,2.32134,2.32134,0,1.2822,1.72084,1.41588,1.22045
12,1887.87,1,2.14913,7.66544,72.005,173.939,2.26257,2.26257,0,1.24974,1.67727,1.38003,1.18955
13,1884.41,1,2.3833,12.9606,50.4385,261.752,2.20528,2.20528,0,1.21809,1.82344,1.34509,1.18605
14,1870.93,1,2.19384,9.29413,59.6264,227.367,2.14944,2.14944,0,1.18725,1.86817,1.31103,1.15602
15,1859.05,1,1.67047,10.78,55.269,252.776,2.09501,2.09501,0,1.15719,1.8357,1.27783,1.12674
16,1859.93,1,1.6906,15.8879,52.8035,186.324,2.04197,2.04197,0,1.12789,1.78922,1.24548,1.12852
17,1832.37,1,1.72118,10.7942,41.1389,198.589,1.99026,1.99026,0,1.09933,1.74392,1.21394,1.09995
18,1829.01,1,1.64258,13.2399,36.4395,195.763,1.93987,1.93987,0,1.07149,1.69976,1.22814,1.12417
19,1807.44,1,2.15849,12.9492,40.2928,218.098,1.89075,1.89075,0,1.04436,1.65672,1.19704,1.09571
20,1793.92,1,2.2715,10.6214,33.7038,214.4,1.84287,1.84287,0,1.01792,1.61477,1.16673,1.08633
21,1791.41,1,2.27492,15.7598,33.8003,211.065,1.79621,1.79621,0,0.992145,1.57388,1.13719,1.05883
22,1771.06,1,2.32212,15.4181,29.5354,236.112,1.75073,1.75073,0,0.967024,1.53403,1.10839,1.03202
23,1774.11,1,1.94014,14.9176,26.007,278.685,1.7064,1.7064,0,0.942538,1.67221,1.11183,1.00588
24,1756.13,1,2.05883,12.6273,29.1804,309.688,1.66319,1.66319,0,0.918672,1.66568,1.08368,0.980415
25,1741.75,1,2.41368,10.5896,22.4887,327.278,1.62108,1.62108,0,0.895411,1.62351,1.05624,0.955591
26,1725.03,1,2.45121,12.0678,26.2461,340.832,1.58003,1.58003,0,0.872739,1.5824,1.04934,0.931394
27,1721.81,1,2.48196,11.3597,25.614,289.233,1.54003,1.54003,0,0.850641,1.60798,1.02277,0.907811
28,1701.87,1,2.59803,8.69254,34.9028,257.394,1.50103,1.50103,0,0.829102,1.56727,1.03104,0.884825
29,1696.83,1,2.96702,10.248,29.6162,228.888,1.46302,1.46302,0,0.808109,1.52759,1.00494,0.863537
30,1682.36,1,2.97114,10.1723,24.3229,292.795,1.42598,1.42598,0,0.787647,1.48891,1.01438,0.841671
31,1678.38,1,2.68565,8.21176,27.6492,281.24,1.38987,1.38987,0,0.767703,1.48875,0.988697,0.82036
32,1669.15,1,2.60869,8.01985,26.3916,264.635,1.35468,1.35468,0,0.748264,1.45105,1.02447,0.799588
33,1661.08,1,2.72864,8.80889,22.942,248.466,1.32038,1.32038,0,0.729318,1.45836,1.0679,0.779342
34,1647.12,1,2.89111,9.2333,26.9189,276.516,1.28695,1.28695,0,0.710851,1.48765,1.04086,0.759609
35,1629.98,1,2.96748,9.81655,24.5606,291.248,1.25436,1.25436,0,0.692852,1.44999,1.01451,0.740375
36,1631.12,1,2.76826,12.2391,29.0836,273.143,1.2226,1.2226,0,0.675309,1.6756,0.988818,0.721628
37,1628,1,2.71965,13.7677,33.9139,254.458,1.19164,1.19164,0,0.658209,1.63318,1.00302,0.757601
38,1608.58,1,2.82996,14.2477,30.5292,234.412,1.16147,1.16147,0,0.6565,1.59182,0.977625,0.738418
39,1589.18,1,3.08492,14.9387,33.9251,224.569,1.13206,1.13206,0,0.639877,1.55152,0.952871,0.719721
40,1580.07,1,3.26114,15.3025,31.1742,231.09,1.1034,1.1034,0,0.623675,1.5376,0.928744,0.701497
41,1569.23,1,3.31402,18.4246,29.4963,214.544,1.07546,1.07546,0,0.607883,1.49866,0.905228,0.683735
42,1550.91,1,3.60387,12.9803,25.5397,209.995,1.04823,1.04823,0,0.592491,1.46072,0.882307,0.666422
43,1547.67,1,3.59519,11.5597,23.0998,205.986,1.02168,1.02168,0,0.577489,1.42761,0.859966,0.649548
44,1522.59,1,3.75318,10.562,25.2575,210.383,0.995815,0.995815,0,0.562867,1.39146,0.838191,0.633101
45,1522.86,1,3.41968,8.96288,22.7028,200.551,0.970601,0.970601,0,0.548615,1.35623,0.824308,0.617071
46,1505.51,1,3.24802,5.94041,28.2865,222.881,0.946024,0.946024,0,0.534724,1.32189,0.803436,0.631362
47,1490.6,1,3.11724,6.27033,28.4204,237.126,0.922071,0.922071,0,0.521184,1.28842,0.783093,0.615376
48,1474.66,1,3.40008,6.13878,29.9695,249.038,0.898723,0.898723,0,0.507987,1.29378,0.763264,0.599794
49,1460.59,1,3.43809,6.05531,27.1021,248.959,0.875967,0.875967,0,0.495125,1.26102,0.743938,0.584607
50,1456.8,1,3.53122,6.08897,27.287,249.99,0.853787,0.853787,0,0.482588,1.36123,0.725101,0.590361
51,1444.79,1,3.67888,4.69066,32.3373,246.888,0.832169,0.832169,0,0.470369,1.32676,0.706741,0.575413
52,1437.03,1,3.64986,4.3725,29.916,225.597,0.811098,0.811098,0,0.458459,1.29317,0.688846,0.560843
53,1437.72,1,3.58367,4.54717,28.1733,244.005,0.79056,0.79056,0,0.44685,1.26043,0.671404,0.620583
54,1420.65,1,3.70506,3.2257,27.9693,229.207,0.770543,0.770543,0,0.435536,1.22851,0.654404,0.651388
55,1414.24,1,3.59282,3.1601,27.7064,262.916,0.751032,0.751032,0,0.424508,1.19741,0.637834,0.634894
56,1407.49,1,3.58241,3.93253,28.0789,252.952,0.732016,0.732016,0,0.413759,1.16709,0.621684,0.618818
57,1385.73,1,3.80023,4.11458,30.5126,233.567,0.713481,0.713481,0,0.403282,1.13754,0.605942,0.603149
58,1375.11,1,3.56594,3.36093,30.8,245.229,0.695415,0.695415,0,0.393071,1.10873,0.590599,0.600543
59,1365.85,1,3.6083,3.70664,29.5493,251.597,0.677807,0.677807,0,0.387667,1.08066,0.575645,0.585337
60,1350.62,1,3.68548,3.39395,29.2252,223.783,0.660644,0.660644,0,0.377851,1.0533,0.561069,0.570516
61,1336.44,1,3.95667,3.68362,29.2668,246.655,0.643916,0.643916,0,0.368284,1.02663,0.546863,0.631642
62,1326.5,1,3.79254,3.95906,28.698,224.132,0.627612,0.627612,0,0.358959,1.00063,0.533016,0.615648
63,1316.46,1,3.65037,3.7395,26.4283,214.007,0.61172,0.61172,0,0.34987,0.975294,0.51952,0.600059
64,1306.99,1,3.5368,3.916,29.5684,200.515,0.596231,0.596231,0,0.341011,0.950599,0.506365,0.584866
65,1294.84,1,3.6887,3.65517,29.9944,242.138,0.581134,0.581134,0,0.332376,0.926529,0.493544,0.62371
66,1291.63,1,3.6341,3.73341,27.7923,233.887,0.56642,0.56642,0,0.32396,0.93593,0.481047,0.66602
67,1275.72,1,3.68872,4.11397,28.0102,222.348,0.552078,0.552078,0,0.315757,0.912232,0.468866,0.649156
68,1259.63,1,4.00929,4.21789,28.4519,225.97,0.538099,0.538099,0,0.307762,0.889134,0.456995,0.697854
69,1264.02,1,3.89329,4.16085,27.2299,223.63,0.524474,0.524474,0,0.300403,0.975364,0.445423,0.680184
70,1246.43,1,3.79984,4.33514,29.3897,219.374,0.511194,0.511194,0,0.292796,0.950667,0.434145,0.662961
71,1235.05,1,3.86992,4.0024,29.7969,234.51,0.49825,0.49825,0,0.285383,0.926595,0.423152,0.646175
72,1236.07,1,3.99214,2.85431,31.4663,216.91,0.485634,0.485634,0,0.278157,0.903134,0.412438,0.786684
73,1227.12,1,3.91235,3.05484,27.6188,203.093,0.473338,0.473338,0,0.271113,0.902354,0.401994,0.85966
74,1209.35,1,3.94119,3.25001,27.7407,189.494,0.461352,0.461352,0,0.264249,0.879505,0.391816,0.837893
75,1213.9,1,3.98462,3.37427,27.4206,220.858,0.449671,0.449671,0,0.268696,0.857236,0.381895,0.892436
76,1193.74,1,4.09132,3.26425,29.4805,206.559,0.438285,0.438285,0,0.261893,0.83553,0.372225,0.996954
77,1194.21,1,4.16595,2.57514,29.41,182.835,0.427187,0.427187,0,0.255261,0.849163,0.3628,0.971711
78,1170.33,1,4.17358,2.37162,30.2253,177.027,0.416371,0.416371,-0.0539282,0.248798,0.827662,0.353614,0.947107
79,1170.98,1,4.22626,2.76243,27.4703,181.525,0.405828,0.405828,0.115766,0.242498,0.806705,0.34466,1.00667
80,1159.64,1,4.40828,2.93215,27.9652,162.026,0.395552,0.395552,0.0856838,0.236358,0.786279,0.335933,1.08812
