iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,759.064,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,746.926,1,6.35132,-0.242598,25.7371,6.22123,22.7124,1.46202,1.46202,1.02071,0.62,0.285
3,735.232,1,6.7213,0.253256,28.5169,7.66877,20.8315,1.425,1.425,1.16133,0.62,0.27075
4,726.183,1,6.46147,0.859555,24.6515,8.17482,25.0629,1.38892,1.38892,1.13193,0.62,0.257212
5,713.538,1,6.26236,0.504709,18.9649,8.26154,25.5328,1.35375,1.35375,1.23656,0.62,0.244352
6,704.923,1,6.37787,-0.193211,22.6193,9.12734,30.1607,1.31947,1.31947,1.27063,0.62,0.232134
7,695.346,1,6.3671,0.124932,19.06,10.5262,29.2181,1.28606,1.28606,1.24329,0.62,0.220528
8,678.745,1,6.46487,0.334264,18.4018,12.3034,32.5965,1.2535,1.2535,1.2118,0.62,0.209501
9,673.743,1,6.56248,0.232686,19.2801,13.184,31.7816,1.22176,1.22176,1.18112,0.62,0.199026
10,664.662,1,6.1288,0.581671,16.5396,13.8899,29.4476,1.19082,1.19082,1.15637,0.62,0.189075
11,642.133,1,6.29053,-0.109614,15.1999,14.4479,30.2298,1.16067,1.16067,1.12709,0.62,0.179621
12,630.669,1,6.50192,-0.292545,15.8336,14.2025,31.5524,1.13128,1.13128,1.09855,0.62,0.17064
13,627.669,1,6.39016,-0.0154473,13.4469,14.6184,31.4045,1.10264,1.10264,1.13125,0.62,0.162108
14,623.249,1,6.12287,-0.326564,12.8587,13.8098,31.5026,1.07472,1.07472,1.1769,0.62,0.154003
15,615.558,1,6.28333,0.0266207,12.1893,14.6582,32.6593,1.04751,1.04751,1.1471,0.62,0.146302
16,601.573,1,6.31382,0.483314,12.6535,17.9575,31.4857,1.02098,1.02098,1.12536,0.62,0.138987
17,585.399,1,6.22152,0.449358,11.6693,16.9418,31.4611,0.995131,0.995131,1.09686,0.62,0.132038
18,574.812,1,6.21286,0.142587,11.4413,18.2722,29.7159,0.969933,0.969933,1.06909,0.62,0.125436
19,565.531,1,6.08968,0.481986,11.2505,17.1655,27.1158,0.945374,0.945374,1.04202,0.62,0.119164
20,555.501,1,6.05994,0.183498,10.3617,17.5556,26.9463,0.921437,0.921437,1.01563,0.62,0.113206
21,545.398,1,5.93062,0.0362943,9.91178,16.8278,25.2832,0.898105,0.898105,0.989917,0.62,0.107546
22,539.777,1,5.89974,0.327206,10.8106,19.1087,25.6487,0.875365,0.875365,0.964851,0.62,0.102168
23,529.306,1,5.87946,0.435523,11.5094,19.3587,25.328,0.8532,0.8532,0.947118,0.62,0.0970601
24,513.27,1,6.00486,0.268956,10.7349,18.4743,26.1789,0.831597,0.831597,0.923136,0.62,0.0922071
25,504.084,1,6.10255,0.0150765,11.5623,19.8428,26.0357,0.81054,0.81054,0.939841,0.62,0.0875967
26,494.413,1,6.05748,0.0095297,11.7249,19.5045,25.456,0.790017,0.790017,1.00097,0.62,0.0832169
27,486.057,1,6.00136,-0.118616,10.7438,22.0903,25.5157,0.770013,0.770013,1.01577,0.62,0.079056
28,474.443,1,6.03393,-0.0986691,10.8468,22.0095,25.0572,0.750516,0.750516,0.990051,0.62,0.0751032
29,462.597,1,5.9804,0.0263486,11.0846,20.2781,24.5776,0.731512,0.731512,0.964982,0.62,0.0713481
30,458.135,1,6.04226,-0.152216,11.3668,21.8883,24.4048,0.71299,0.71299,0.940548,0.62,0.0677807
31,457.008,1,6.05809,-0.0978636,11.0362,24.0983,24.8815,0.694937,0.694937,0.916733,0.62,0.0643916
32,444.447,1,6.0757,-0.402693,11.0142,23.9276,24.6093,0.677341,0.677341,0.893521,0.62,0.061172
33,429.39,1,6.06704,-0.343643,10.5258,23.5553,24.5661,0.66019,0.66019,0.870896,0.62,0.0581134
34,423.563,1,6.04818,-0.182791,10.6857,21.1647,25.2282,0.643474,0.643474,0.848845,0.62,0.0552078
35,415.224,1,6.03775,-0.174415,10.7751,23.3434,25.2873,0.627181,0.627181,0.837123,0.62,0.0524474
36,407.851,1,6.09946,-0.299481,10.936,22.8015,25.312,0.6113,0.6113,0.815926,0.62,0.049825
37,401.426,1,6.0537,-0.277767,10.7052,21.066,25.5246,0.595821,0.595821,0.795267,0.62,0.0473338
38,391.534,1,6.06453,-0.200002,11.0731,21.2676,25.1507,0.580735,0.580735,0.77513,0.62,0.0449671
39,382.061,1,6.11422,-0.273332,11.71,21.0911,24.7675,0.56603,0.56603,0.755503,0.62,0.0427187
