popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
5.50145,7.05063,5.50145,3.34266,9.05446,3.97266,5.22574,3.97266,2.41377,6.53832,All
5.72755,7.1993,5.72755,3.48004,9.42658,4.18804,5.57138,4.18804,2.54464,6.8928,All
5.96295,7.36542,5.96295,3.62306,9.814,4.4151,5.93574,4.4151,2.6826,7.2665,All
6.20801,7.54665,6.20801,3.77196,10.2173,4.65447,6.3125,4.65447,2.82803,7.66046,All
6.21575,7.55271,6.21575,3.77666,10.2301,4.90681,6.65129,4.90681,2.98136,8.07578,All
6.46315,7.75435,6.46315,3.92699,10.6373,5.00644,6.78105,5.00644,3.04189,8.23976,All
6.72878,7.98721,6.72878,4.08838,11.0744,5.17284,6.98352,5.17284,3.143,8.51361,All
6.93004,8.16778,6.93004,4.21066,11.4057,5.45329,7.30256,5.45329,3.3134,8.97519,All
7.00532,8.23532,7.00532,4.25641,11.5296,5.74894,7.60664,5.74894,3.49303,9.46178,All
7.29323,8.49963,7.29323,4.43134,12.0034,6.04023,7.88382,6.04023,3.67002,9.94119,All
7.59297,8.78262,7.59297,4.61346,12.4967,6.06063,7.9017,6.06063,3.68241,9.97476,All
7.64433,8.83145,7.64433,4.64467,12.5813,6.38921,8.18685,6.38921,3.88206,10.5156,All
7.90503,9.07921,7.90503,4.80306,13.0103,6.7356,8.46504,6.7356,4.09253,11.0857,All
8.22991,9.38523,8.22991,5.00046,13.545,7.07401,8.72753,7.07401,4.29814,11.6426,All
8.35863,9.50445,8.35863,5.07867,13.7569,7.10078,8.74772,7.10078,4.31441,11.6867,All
8.56815,9.69571,8.56815,5.20597,14.1017,7.48575,9.035,7.48575,4.54831,12.3203,All
8.92029,10.0036,8.92029,5.41993,14.6813,7.8916,9.3419,7.8916,4.79491,12.9882,All
9.07292,10.1298,9.07292,5.51267,14.9325,8.1078,9.5086,8.1078,4.92626,13.3441,All
9.2869,10.3031,9.2869,5.64268,15.2847,8.31945,9.67776,8.31945,5.05487,13.6924,All
9.66858,10.5932,9.66858,5.87459,15.9128,8.7705,10.0528,8.7705,5.32892,14.4348,All
9.78722,10.6805,9.78722,5.94667,16.1081,9.14158,10.3736,9.14158,5.55439,15.0455,All
10.0659,10.8794,10.0659,6.11603,16.5668,9.246,10.4654,9.246,5.61783,15.2173,All
10.4796,11.1642,10.4796,6.36738,17.2477,9.74728,10.913,9.74728,5.92241,16.0424,All
10.5015,11.179,10.5015,6.38068,17.2837,10.1754,11.2999,10.1754,6.18251,16.7469,All
10.9103,11.4535,10.9103,6.62907,17.9566,10.2757,11.3909,10.2757,6.24349,16.9121,All
11.2158,11.6583,11.2158,6.81468,18.4593,10.8328,11.8933,10.8328,6.58199,17.829,All
11.3587,11.7551,11.3587,6.90152,18.6945,11.2092,12.2265,11.2092,6.81063,18.4484,All
11.8256,12.0772,11.8256,7.18516,19.4629,11.4202,12.4106,11.4202,6.93884,18.7956,All
11.9301,12.1509,11.9301,7.24868,19.6349,12.0393,12.9302,12.0393,7.31503,19.8147,All
12.3116,12.435,12.3116,7.48046,20.2628,12.2429,13.0924,12.2429,7.43876,20.1498,All
12.6444,12.6924,12.6444,7.68268,20.8105,12.692,13.4378,12.692,7.71162,20.8889,All
12.8176,12.8263,12.8176,7.7879,21.0955,13.2767,13.8625,13.2767,8.06688,21.8512,All
13.3443,13.2393,13.3443,8.10797,21.9625,13.3801,13.9345,13.3801,8.12972,22.0214,All
13.3587,13.251,13.3587,8.11669,21.9861,14.1056,14.4196,14.1056,8.57048,23.2153,All
13.8928,13.6953,13.8928,8.44119,22.8651,14.3105,14.5502,14.3105,8.69501,23.5527,All
14.073,13.8465,14.073,8.55069,23.1617,14.8703,14.9059,14.8703,9.03513,24.474,All
14.4637,14.1806,14.4637,8.78811,23.8049,15.3443,15.1953,15.3443,9.32313,25.2541,All
14.7873,14.4593,14.7873,8.98469,24.3374,15.6765,15.3958,15.6765,9.52498,25.8009,All
15.0582,14.6945,15.0582,9.14929,24.7832,16.3781,15.8155,16.3781,9.95125,26.9555,All
15.5016,15.0802,15.5016,9.41869,25.513,16.5264,15.9043,16.5264,10.0414,27.1997,All
15.677,15.233,15.677,9.52531,25.8018,17.4119,16.4491,17.4119,10.5794,28.657,All
16.2159,15.6999,16.2159,9.8527,26.6886,17.4224,16.4557,17.4224,10.5858,28.6743,All
16.3214,15.7906,16.3214,9.91679,26.8622,18.367,17.0501,18.367,11.1597,30.2289,All
16.9302,16.3049,16.9302,10.2867,27.8642,18.4456,17.1036,18.4456,11.2075,30.3584,All
16.9921,16.3569,16.9921,10.3244,27.9662,19.3628,17.7325,19.3628,11.7647,31.8678,All
17.6445,16.8961,17.6445,10.7207,29.0398,19.4794,17.8157,19.4794,11.8356,32.0598,All
17.6905,16.9334,17.6905,10.7487,29.1155,20.4125,18.505,20.4125,12.4026,33.5956,All
18.3588,17.448,18.3588,11.1547,30.2154,20.5132,18.5803,20.5132,12.4637,33.7613,All
18.4175,17.4921,18.4175,11.1904,30.3121,21.5192,19.3543,21.5192,13.075,35.417,All
19.073,17.9848,19.073,11.5887,31.391,21.547,19.3762,21.547,13.0919,35.4627,All
19.1745,18.061,19.1745,11.6503,31.5579,22.5808,20.2022,22.5808,13.72,37.1641,All
19.7873,18.5018,19.7873,12.0227,32.5666,22.6859,20.2876,22.6859,13.7839,37.3371,All
19.9625,18.6229,19.9625,12.1291,32.8549,23.6146,21.0427,23.6146,14.3481,38.8656,All
20.5016,18.9957,20.5016,12.4567,33.7422,23.9158,21.2876,23.9158,14.5312,39.3614,All
20.7829,19.1902,20.7829,12.6276,34.2052,24.6484,21.8836,24.6484,14.9762,40.567,All
21.2159,19.4837,21.2159,12.8907,34.9178,25.2124,22.3407,25.2124,15.319,41.4954,All
21.6371,19.7676,21.6371,13.1466,35.611,25.6821,22.7213,25.6821,15.6044,42.2684,All
21.9302,19.9646,21.9302,13.3247,36.0934,26.5794,23.4345,26.5794,16.1495,43.7451,All
22.5263,20.3658,22.5263,13.6869,37.0745,26.7159,23.5405,26.7159,16.2325,43.9699,All
22.6445,20.4456,22.6445,13.7587,37.269,27.7497,24.3359,27.7497,16.8606,45.6713,All
23.3588,20.9316,23.3588,14.1927,38.4446,28.0204,24.5379,28.0204,17.0251,46.1168,All
23.4521,20.9962,23.4521,14.2494,38.5982,28.7835,25.1036,28.7835,17.4887,47.3727,All
24.0731,21.4289,24.0731,14.6267,39.6203,29.5395,25.6456,29.5395,17.9481,48.6171,All
24.416,21.6724,24.416,14.8351,40.1846,29.8173,25.842,29.8173,18.1169,49.0742,All
24.7874,21.9455,24.7874,15.0607,40.7959,30.8511,26.5727,30.8511,18.745,50.7756,All
25.4194,22.4139,25.4194,15.4447,41.8361,31.141,26.7748,31.141,18.9212,51.2529,All
25.5017,22.4768,25.5017,15.4947,41.9715,31.8848,27.2775,31.8848,19.3731,52.477,All
26.216,23.0403,26.216,15.9287,43.1471,32.8294,27.9038,32.8294,19.947,54.0316,All
26.4641,23.2405,26.4641,16.0795,43.5555,32.9186,27.9623,32.9186,20.0012,54.1785,All
26.9303,23.6286,26.9303,16.3627,44.3227,33.9524,28.6309,33.9524,20.6294,55.8799,All
27.5518,24.1656,27.5518,16.7403,45.3456,34.6092,29.0457,34.6092,21.0284,56.961,All
27.6446,24.2462,27.6446,16.7967,45.4983,34.9862,29.2822,34.9862,21.2575,57.5814,All
28.3589,24.8751,28.3589,17.2307,46.6739,36.02,29.9206,36.02,21.8856,59.2828,All
28.6841,25.1666,28.6841,17.4284,47.2092,36.4856,30.2044,36.4856,22.1685,60.0491,All
29.0732,25.519,29.0732,17.6647,47.8495,37.0538,30.5427,37.0538,22.5137,60.9842,All
29.7875,26.1675,29.7875,18.0987,49.0251,38.0876,31.1474,38.0876,23.1418,62.6857,All
29.863,26.2361,29.863,18.1446,49.1494,38.4637,31.3675,38.4637,23.3704,63.3048,All
30.5018,26.816,30.5018,18.5327,50.2007,39.1213,31.7522,39.1213,23.77,64.3871,All
31.0903,27.3504,31.0903,18.8903,51.1694,40.1551,32.3569,40.1551,24.3981,66.0885,All
31.2161,27.4645,31.2161,18.9667,51.3763,40.5491,32.5874,40.5491,24.6374,66.7369,All
31.9303,28.113,31.9303,19.4008,52.5519,41.1889,32.9616,41.1889,25.0262,67.79,All
32.3681,28.5104,32.3681,19.6667,53.2724,42.2227,33.5596,42.2227,25.6543,69.4914,All
32.6446,28.7615,32.6446,19.8348,53.7275,42.7475,33.8627,42.7475,25.9732,70.3551,All
33.3589,29.4053,33.3589,20.2688,54.9032,43.2565,34.1568,43.2565,26.2825,71.1928,All
33.6984,29.6943,33.6984,20.475,55.4618,44.2903,34.7541,44.2903,26.9106,72.8943,All
34.0732,30.0083,34.0732,20.7028,56.0788,45.065,35.2017,45.065,27.3813,74.1694,All
34.7875,30.5709,34.7875,21.1368,57.2544,45.324,35.3514,45.324,27.5387,74.5957,All
