simulations, -2LL
1000,598.38
2000,597.501
3000,597.591
4000,597.698
5000,597.73
6000,597.699
7000,597.845
8000,597.848
9000,597.572
10000,597.636
11000,597.57
12000,597.535
13000,597.603
14000,597.691
15000,597.709
16000,597.778
17000,597.842
18000,597.899
19000,597.959
20000,597.939
21000,597.911
22000,597.934
23000,597.94
24000,597.904
25000,597.945
26000,597.973
27000,597.998
28000,597.966
29000,597.977
30000,597.963
