simulations,OFV
500,1394.44
1000,1392.64
1500,1392.56
2000,1392.86
2500,1392.99
3000,1393.55
3500,1393.81
4000,1393.86
4500,1394.1
5000,1394.07
5500,1394.1
6000,1394.04
6500,1394.16
7000,1394.26
7500,1394.36
8000,1394.31
8500,1394.3
9000,1394.18
9500,1394.17
10000,1394.2
10500,1394.23
11000,1394.31
11500,1394.32
12000,1394.27
12500,1394.31
13000,1394.31
13500,1394.39
14000,1394.38
14500,1394.32
15000,1394.35
15500,1394.37
16000,1394.3
16500,1394.27
17000,1394.23
17500,1394.25
18000,1394.19
18500,1394.24
19000,1394.19
19500,1394.12
20000,1394.12
20500,1394.1
21000,1393.99
21500,1393.93
22000,1393.93
22500,1393.9
23000,1393.86
23500,1393.88
24000,1393.84
24500,1393.84
25000,1393.83
25500,1393.85
26000,1393.81
26500,1393.8
27000,1393.78
27500,1393.78
28000,1393.78
28500,1393.76
29000,1393.72
29500,1393.74
30000,1393.75
