iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1201.75,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1196.15,1,8.15009,15.3349,46.6447,81.1826,0.95,0.95,0.285,0.285,0.818373,0.974679,1.075,0.974679,0.980031,0.974679
3,1178.49,1,7.88999,15.3118,47.0089,80.3018,0.9025,0.9025,0.27075,0.27075,0.798969,0.95,1.04778,0.95,1.02965,0.95
4,1153.32,1,7.91809,12.9353,49.6551,75.2213,0.857375,0.857375,0.257212,0.257212,0.79529,0.925945,1.02125,0.925945,1.14186,0.925945
5,1141.88,1,7.99409,11.639,51.4257,66.5179,0.814506,0.814506,0.244352,0.244352,0.791268,0.9025,0.995389,0.9025,1.12742,0.9025
6,1123.58,1,8.07538,12.5322,45.2167,74.7332,0.773781,0.773781,0.232134,0.232134,0.795401,0.879648,0.970186,0.879648,1.09888,0.879648
7,1109.89,1,8.00521,11.9881,43.755,76.8531,0.735092,0.735092,0.220528,0.220528,0.819238,0.857375,0.94562,0.857375,1.09205,0.857375
8,1088.34,1,8.12454,13.2632,45.424,74.9602,0.698337,0.698337,0.209501,0.209501,0.811377,0.835666,0.921676,0.835666,1.0644,0.835666
9,1063.92,1,8.03534,12.2638,46.7674,78.21,0.66342,0.66342,0.199026,0.199026,0.807164,0.814506,0.898339,0.814506,1.03745,0.814506
10,1036.58,1,8.12857,12.0251,47.5414,79.0272,0.630249,0.630249,0.189075,0.189075,0.826727,0.793882,0.875592,0.793882,1.01472,0.793882
11,1023.27,1,8.16186,12.9873,48.7073,73.743,0.598737,0.598737,0.179621,0.179621,0.815878,0.773781,0.853422,0.773781,1.03353,0.773781
12,1019.71,1,8.20595,13.0653,47.4783,64.9721,0.5688,0.5688,0.17064,0.17064,0.830731,0.754188,0.831813,0.754188,1.07201,0.754188
13,1004.49,1,8.26014,12.3347,46.7136,68.2864,0.54036,0.54036,0.162108,0.162108,0.807514,0.735092,0.810751,0.735092,1.04486,0.735092
14,985.48,1,8.11716,12.9545,45.538,76.895,0.513342,0.513342,0.154003,0.154003,0.824158,0.716479,0.790222,0.716479,1.01841,0.716479
15,969.619,1,8.20655,13.7014,46.6976,81.1148,0.487675,0.487675,0.146302,0.146302,0.807562,0.698337,0.770213,0.698337,0.992621,0.698337
16,960.701,1,8.16505,12.8509,47.7491,80.5685,0.463291,0.463291,0.138987,0.138987,0.815035,0.680655,0.750711,0.680655,0.975275,0.680655
17,935.13,1,7.95919,11.6896,48.2751,84.6997,0.440127,0.440127,0.132038,0.132038,0.813532,0.66342,0.731703,0.66342,1.00135,0.66342
18,924.396,1,7.94701,11.4399,48.2141,79.2942,0.41812,0.41812,0.125436,0.125436,0.808169,0.646622,0.713176,0.646622,1.09563,0.646622
19,923.855,1,7.92164,10.4547,47.3287,80.2206,0.397214,2.22045e-16,0.119164,0.151548,0.804805,0.630249,0.695118,0.630249,1.06916,0.630249
20,911.11,1,7.97376,10.2696,47.7913,88.4239,0.377354,2.22045e-16,0.113206,0.15078,0.814811,0.614291,0.677517,0.614291,1.04208,0.614291
21,902.811,1,7.9802,10.0423,47.06,89.3866,0.358486,2.22045e-16,0.107546,0.146994,0.825264,0.598737,0.660362,0.598737,1.0157,0.598737
22,886.201,1,7.95913,10.8239,46.9837,104.817,0.340562,2.22045e-16,0.102168,0.151818,0.829821,0.583577,0.643641,0.583577,0.989981,0.583577
23,875.702,1,7.97278,11.7453,46.4975,102.977,0.323534,2.22045e-16,0.0970601,0.153074,0.832473,0.5688,0.627344,0.5688,0.964914,0.5688
24,872.444,1,7.95238,11.6069,47.6729,107.233,0.307357,2.22045e-16,0.0922071,0.151898,0.832509,0.554398,0.611459,0.554398,0.940482,0.554398
25,870.23,1,8.06191,12.8647,48.3331,102.093,0.291989,2.22045e-16,0.0875967,0.149805,0.834918,0.54036,0.595976,0.54036,0.92196,0.54036
26,864.994,1,7.96396,13.0944,46.2487,99.9109,0.27739,2.22045e-16,0.0832169,0.158657,0.839757,0.526678,0.580886,0.526678,0.901977,0.526678
27,855.226,1,8.08675,12.5099,46.0929,93.8357,0.151833,2.22045e-16,0.0848588,0.159563,0.823426,0.513342,0.566178,0.513342,0.926189,0.513342
28,849.255,1,8.1377,12.5103,46.0442,94.9367,0.18108,2.22045e-16,0.0799846,0.160678,0.828971,0.500344,0.551842,0.500344,0.919783,0.500344
29,832.084,1,8.17619,12.1403,45.5983,97.2238,0.172026,2.22045e-16,0.0759853,0.15858,0.832878,0.487675,0.537869,0.487675,0.896494,0.487675
30,827.01,1,8.21933,11.666,45.0093,95.3949,0.163425,2.22045e-16,0.0721861,0.164943,0.842672,0.475327,0.52425,0.475327,0.873794,0.475327
31,823.812,1,8.19524,11.5175,45.7538,102.228,0.155253,2.22045e-16,0.0685768,0.175755,0.842752,0.464927,0.510975,0.463291,0.851669,0.463291
32,814.737,1,8.12629,11.0181,45.7996,105.246,0.147491,2.22045e-16,0.0651479,0.173053,0.840257,0.470412,0.498037,0.45156,0.830105,0.45156
33,797.681,1,8.14464,11.2909,45.4069,101.688,0.140116,2.22045e-16,0.0618905,0.168917,0.833848,0.474095,0.485426,0.440127,0.809086,0.440127
34,795.735,1,8.12929,11.8508,45.1551,101.857,0.13311,2.22045e-16,0.058796,0.174198,0.829559,0.477444,0.473135,0.428982,0.788599,0.428982
35,797.847,1,8.13194,12.4156,44.0738,95.3437,0.126455,2.22045e-16,0.0558562,0.174491,0.839609,0.488137,0.461155,0.41812,0.768632,0.41812
36,790.525,1,8.12161,12.5486,43.5086,98.7394,0.298883,2.22045e-16,0.0448468,0.17919,0.832204,0.486121,0.449478,0.407533,0.749169,0.407533
37,788.52,1,8.10425,12.2815,43.9137,105.705,0.320091,2.22045e-16,0.0421985,0.182223,0.830118,0.473812,0.438097,0.397214,0.7302,0.397214
38,780.715,1,8.09645,12.4628,43.6318,106.566,0.299859,2.22045e-16,0.0422524,0.177511,0.838167,0.478704,0.427005,0.387157,0.711711,0.405639
39,792.581,1,8.12115,12.8501,42.7351,103.87,0.294011,2.22045e-16,0.044815,0.18397,0.829245,0.466583,0.416193,0.377354,0.752341,0.412453
40,787.384,1,8.056,12.5554,43.7557,101.222,0.297447,2.22045e-16,0.0417569,0.187266,0.824548,0.473059,0.405654,0.367799,0.766747,0.402009
41,796.32,1,8.08442,13.3574,43.6924,100.895,0.366261,2.22045e-16,0.0398128,0.182907,0.837122,0.47043,0.424174,0.358486,0.747333,0.39183
42,802.088,1,8.13362,13.3965,42.5748,107.256,0.342497,2.22045e-16,0.04142,0.192868,0.823883,0.463404,0.413434,0.349409,0.72841,0.387752
43,795.705,1,8.11383,13.1917,43.1887,103.928,0.415474,2.22045e-16,0.0364212,0.185985,0.833134,0.466448,0.402966,0.340562,0.709966,0.400393
44,793.869,1,8.14168,13.4195,43.5348,100.513,0.409091,2.22045e-16,0.0383924,0.178298,0.846974,0.465818,0.392762,0.331938,0.728842,0.390254
45,784.555,1,8.16204,12.9268,43.1674,99.4164,0.388636,2.22045e-16,0.0364728,0.182662,0.832541,0.477733,0.382817,0.323534,0.710387,0.391113
46,768.668,1,8.19942,12.7466,43.3079,103.489,0.369204,2.22045e-16,0.0346491,0.177788,0.838324,0.470649,0.373124,0.315341,0.6924,0.392507
47,767.279,1,8.25216,12.7575,43.9249,104.05,0.429267,2.22045e-16,0.0338427,0.171266,0.846595,0.472934,0.363676,0.307357,0.674868,0.405425
48,763.716,1,8.27687,12.5575,44.0872,104.151,0.424308,2.22045e-16,0.0342195,0.170913,0.838584,0.460959,0.354468,0.299574,0.65778,0.398393
49,774.669,1,8.31103,12.6633,44,97.8375,0.418823,2.22045e-16,0.0373772,0.173316,0.835138,0.45726,0.345493,0.291989,0.641124,0.40604
50,765.811,1,8.34137,12.6003,44.2982,96.0015,0.382891,2.22045e-16,0.0364386,0.176238,0.839128,0.457605,0.336745,0.284596,0.624891,0.395759
51,768.141,1,8.31931,12.2725,44.8986,94.1605,0.361322,2.22045e-16,0.0377043,0.177067,0.852579,0.47349,0.328218,0.27739,0.609068,0.389913
52,766.914,1,8.27814,12.4824,44.4621,91.9007,0.388656,2.22045e-16,0.0338801,0.177466,0.849994,0.472211,0.331307,0.289713,0.642188,0.38004
53,769.539,1,8.33009,12.5847,44.1252,94.8159,0.422813,2.22045e-16,0.0337923,0.181919,0.841166,0.46575,0.322918,0.282377,0.625927,0.390784
54,760.98,1,8.25349,12.4067,44.1865,98.7183,0.42884,2.22045e-16,0.0332036,0.179053,0.838588,0.466881,0.314742,0.275228,0.610079,0.394308
55,756.363,1,8.26759,12.6545,44.8694,100.585,0.420001,2.22045e-16,0.032771,0.177002,0.831212,0.465164,0.306772,0.268259,0.594631,0.387309
56,758.105,1,8.267,12.6814,44.5024,99.956,0.388983,2.22045e-16,0.0338577,0.179394,0.835496,0.469247,0.304497,0.261466,0.579575,0.397051
57,762.57,1,8.28901,12.3404,44.2259,100.579,0.337134,2.22045e-16,0.040421,0.172689,0.836571,0.467938,0.298189,0.264216,0.608667,0.39639
58,769.53,1,8.33074,12.5033,44.3179,101.686,0.304361,2.22045e-16,0.0471128,0.172929,0.836513,0.466872,0.290639,0.268861,0.593255,0.388648
59,772.016,1,8.32195,12.3665,44.0306,94.6391,0.289143,2.22045e-16,0.0447571,0.179489,0.842121,0.467057,0.28328,0.282292,0.581376,0.386755
60,764.94,1,8.24535,12.1657,43.9936,86.0745,0.350374,2.10942e-16,0.0414944,0.170515,0.827633,0.472141,0.282064,0.275144,0.606096,0.394132
61,768.567,1,8.29546,12.2854,43.4766,89.1629,0.344573,2.22045e-16,0.0407941,0.175152,0.835884,0.46753,0.286751,0.268177,0.59075,0.407587
62,762.072,1,8.37504,12.2583,43.9248,83.4939,0.316485,2.22045e-16,0.0397197,0.174648,0.840251,0.469358,0.279491,0.277318,0.642281,0.405595
63,763.189,1,8.29531,12.1334,44.2638,92.6581,0.33544,2.22045e-16,0.0393554,0.177607,0.83847,0.476101,0.272414,0.270296,0.626018,0.398033
64,766.574,1,8.32746,12.2571,44.0851,89.7766,0.357316,2.22045e-16,0.0385486,0.181481,0.834094,0.478604,0.273451,0.263452,0.610167,0.39741
65,758.266,1,8.24496,12.0511,44.3881,93.0829,0.438515,2.10942e-16,0.0341835,0.172407,0.833416,0.478243,0.266527,0.274733,0.602552,0.394215
66,762.343,1,8.21906,12.3779,44.8993,95.7032,0.490517,2.22045e-16,0.0312215,0.175098,0.825544,0.478406,0.259779,0.27352,0.640738,0.401072
67,761.527,1,8.27711,12.7099,44.227,93.9243,0.458622,2.22045e-16,0.0324127,0.176179,0.828454,0.472251,0.253201,0.275955,0.651758,0.397703
68,760.12,1,8.27828,12.5179,44.3174,92.4759,0.320113,2.22045e-16,0.0409176,0.175113,0.839266,0.474198,0.24679,0.268968,0.655616,0.40073
69,777.718,1,8.27512,12.493,44.3572,90.7906,0.277603,2.22045e-16,0.0459099,0.1827,0.834697,0.462277,0.253902,0.267082,0.687512,0.399593
70,781.423,1,8.2939,12.3495,44.3775,87.0644,0.300677,2.22045e-16,0.0465682,0.179096,0.83073,0.465449,0.253027,0.267645,0.731818,0.415426
71,779.276,1,8.26159,12.3473,44.3306,85.753,0.371136,2.22045e-16,0.0419506,0.179668,0.824243,0.465686,0.24662,0.274527,0.746689,0.404907
72,765.759,1,8.26034,12.2774,44.7234,91.6552,0.334454,2.22045e-16,0.0420268,0.174483,0.833245,0.46781,0.240376,0.267576,0.738018,0.394654
73,764.227,1,8.2248,12.6719,44.2656,89.4534,0.393621,2.22045e-16,0.0365474,0.176643,0.822459,0.471581,0.234289,0.277778,0.719331,0.409893
74,767.021,1,8.18901,12.3178,45.2483,97.6111,0.426381,2.22045e-16,0.0374204,0.174913,0.828273,0.464493,0.228357,0.275188,0.726105,0.399514
75,764.851,1,8.23298,12.4363,45.6743,97.4687,0.295949,2.22045e-16,0.0457659,0.173423,0.827547,0.452732,0.222575,0.26822,0.717751,0.398018
76,764.224,1,8.1996,12.1837,45.4548,99.5033,0.308594,2.22045e-16,0.0451927,0.17286,0.825808,0.448865,0.216939,0.269237,0.722955,0.407846
77,760.417,1,8.18529,12.2518,45.4053,103.114,0.345652,2.22045e-16,0.0428692,0.170327,0.833357,0.452753,0.211446,0.275502,0.704649,0.401955
78,759.993,1,8.15437,12.5919,45.4955,107.334,0.377463,2.22045e-16,0.0417629,0.165409,0.834376,0.45422,0.206092,0.286458,0.694841,0.391778
79,769.152,1,8.11196,12.4843,45.7003,109.927,0.352188,2.22045e-16,0.0416764,0.172623,0.833809,0.446469,0.222869,0.289085,0.720894,0.415952
80,773.261,1,8.15041,12.4583,45.7616,106.537,0.318004,2.22045e-16,0.0455235,0.176024,0.835934,0.465343,0.217226,0.281765,0.750487,0.413053
81,767.22,1,8.1218,12.0627,44.8759,106.609,0.30204,2.22045e-16,0.0477482,0.170786,0.833853,0.45356,0.211726,0.285256,0.765251,0.402594
82,776.229,1,8.15089,12.4602,45.9637,106.292,0.240329,2.22045e-16,0.052868,0.17162,0.84891,0.447193,0.206365,0.278033,0.780082,0.406782
83,769.274,1,8.11578,12.4165,44.9557,98.9089,0.292876,2.22045e-16,0.0501274,0.166911,0.834938,0.449459,0.201867,0.270993,0.77347,0.396482
84,767.592,1,8.13393,12.3863,45.0035,94.172,0.240307,2.22045e-16,0.0531729,0.168346,0.834886,0.448707,0.196756,0.264131,0.804763,0.408655
85,778.642,1,8.14171,12.282,44.7716,98.9452,0.308247,2.22045e-16,0.0523068,0.170377,0.831601,0.445166,0.194062,0.257444,0.807788,0.398307
86,763.247,1,8.08582,11.8311,44.7778,91.8897,0.292835,2.22045e-16,0.0496915,0.172664,0.832152,0.463775,0.189148,0.250925,0.846936,0.413827
87,755.823,1,8.05853,11.746,44.361,92.6121,0.278193,2.22045e-16,0.0472069,0.173353,0.817834,0.466077,0.184358,0.256557,0.825491,0.403348
88,763.11,1,8.0699,11.7908,45.0802,91.5355,0.262523,2.22045e-16,0.0493629,0.170689,0.830728,0.468962,0.17969,0.251197,0.821866,0.393135
89,771.261,1,8.14034,12.2168,44.9578,90.9623,0.228084,2.22045e-16,0.0511086,0.17455,0.84855,0.467849,0.178157,0.262228,0.801056,0.398344
90,772.491,1,8.10652,12.538,44.1852,86.722,0.252609,2.22045e-16,0.0488581,0.177138,0.82921,0.471859,0.18088,0.258868,0.832335,0.411801
91,775.51,1,8.16482,12.4915,44.7956,88.4917,0.219892,2.22045e-16,0.0535033,0.178517,0.823364,0.475693,0.1763,0.264464,0.825061,0.409334
92,768.917,1,8.18886,12.477,43.9462,89.2363,0.208898,2.22045e-16,0.0508282,0.185233,0.826466,0.467582,0.173401,0.265275,0.825178,0.403875
