simulations,OFV
500,1083.09
1000,1082.72
1500,1082.51
2000,1082.78
2500,1082.9
3000,1083.19
3500,1083.13
4000,1082.92
4500,1083.01
5000,1082.96
5500,1083.02
6000,1083.01
6500,1083.06
7000,1083.23
7500,1083.34
8000,1083.31
8500,1083.38
9000,1083.23
9500,1083.19
10000,1083.16
10500,1083.16
11000,1083.24
11500,1083.2
12000,1083.17
12500,1083.16
13000,1083.15
13500,1083.2
14000,1083.21
14500,1083.17
15000,1083.2
15500,1083.24
16000,1083.24
16500,1083.17
17000,1083.09
17500,1083.09
18000,1083.03
18500,1083.1
19000,1083.09
19500,1083.06
20000,1083.06
20500,1083.03
21000,1082.92
21500,1082.86
22000,1082.87
22500,1082.83
23000,1082.8
23500,1082.81
24000,1082.77
24500,1082.79
25000,1082.8
25500,1082.81
26000,1082.79
26500,1082.79
27000,1082.76
27500,1082.74
28000,1082.77
28500,1082.74
29000,1082.75
29500,1082.75
30000,1082.76
