iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1244.08,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1250.42,1,9.51723,14.2261,48.9263,90.2284,0.95,0.95,0.285,0.285,0.928625,0.974679,1.15572,0.974679,0.974679,0.974679
3,1227.01,1,9.43839,12.8437,47.9523,79.3998,0.9025,0.9025,0.27075,0.27075,0.922805,0.95,1.13987,0.95,1.04199,0.95
4,1206.9,1,9.63098,12.7693,50.6694,64.7706,0.857375,0.857375,0.257212,0.257212,0.921692,0.925945,1.11101,0.925945,1.11541,0.925945
5,1184.83,1,9.68404,12.3008,51.6551,64.5695,0.814506,0.814506,0.244352,0.244352,0.917136,0.9025,1.19956,0.9025,1.08717,0.9025
6,1162.63,1,9.61739,16.6362,48.6915,67.5896,0.773781,0.773781,0.232134,0.232134,0.920873,0.879648,1.19421,0.879648,1.05964,0.879648
7,1159.68,1,9.50947,15.3463,50.3917,62.9685,0.735092,0.735092,0.220528,0.220528,0.935617,0.857375,1.30289,0.857375,1.03281,0.857375
8,1134.45,1,9.67681,18.2226,49.2808,63.1911,0.698337,0.698337,0.209501,0.209501,0.938841,0.835666,1.2699,0.835666,1.00666,0.835666
9,1108.05,1,9.78655,17.4684,44.83,70.5362,0.66342,0.66342,0.199026,0.199026,0.918948,0.814506,1.23775,0.814506,0.981168,0.814506
10,1081.41,1,9.60327,18.0804,44.0538,62.4563,0.630249,0.630249,0.189075,0.189075,0.91527,0.793882,1.20641,0.793882,0.956324,0.793882
11,1065.14,1,9.73642,20.8083,43.8533,55.0066,0.598737,0.598737,0.179621,0.179621,0.912726,0.773781,1.17586,0.773781,0.93211,0.773781
12,1049.19,1,9.70008,21.2772,45.0312,53.5308,0.5688,0.5688,0.17064,0.17064,0.918831,0.754188,1.14609,0.754188,0.908508,0.754188
13,1029.72,1,9.79912,19.4942,45.7631,59.8255,0.54036,0.54036,0.162108,0.162108,0.929405,0.735092,1.21557,0.735092,0.885504,0.735092
