iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2019.52,1,5.18207,5.76621,10.5064,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,2000.03,1,3.67053,8.35439,11.5174,38.0743,2.92404,2.92404,0,1.46202,1.59773,1.55919,1.46202
3,1984.9,1,3.86451,10.3396,14.1897,64.8753,2.85,2.85,0,1.425,1.57137,1.51971,1.42693
4,1966.14,1,3.0414,13.7981,20.3216,92.7594,2.77784,2.77784,0,1.38892,1.53158,1.54945,1.3908
5,1964.8,1,3.10469,14.8155,26.5889,97.9236,2.7075,2.7075,0,1.35375,1.4928,1.58583,1.35558
6,1957.29,1,3.35893,11.6275,24.0029,122.192,2.63894,2.63894,0,1.31947,1.54839,1.69113,1.32126
7,1938.56,1,2.79861,11.7519,37.048,150.122,2.57212,2.57212,0,1.28606,1.50919,1.64831,1.2878
8,1924.02,1,2.38149,12.2974,42.0327,155.555,2.507,2.507,0,1.2535,1.47097,1.60658,1.2552
9,1930.45,1,2.42079,9.1615,58.5257,159.804,2.44352,2.44352,0,1.22176,1.60062,1.60842,1.22341
10,1925.44,1,1.84138,9.99998,42.3373,173.5,2.38165,2.38165,0,1.21513,1.80047,1.57234,1.19244
11,1908.44,1,1.99445,8.83255,59.9032,185.865,2.32134,2.32134,0,1.22173,1.75488,1.53253,1.16224
12,1889.27,1,2.21466,8.70061,45.2527,179.969,2.26257,2.26257,0,1.19079,1.71044,1.49372,1.13281
13,1882.39,1,2.52115,16.7971,37.4825,255.777,2.20528,2.20528,0,1.16064,1.8357,1.4559,1.10413
14,1871.09,1,2.33152,11.4472,47.034,219.667,2.14944,2.14944,0,1.13125,1.97525,1.41904,1.07617
15,1858.08,1,2.02776,13.2119,38.5899,225.738,2.09501,2.09501,0,1.10261,1.9306,1.38311,1.04892
16,1856.18,1,1.92715,24.2285,35.4293,191.392,2.04197,2.04197,0,1.07469,1.88172,1.34809,1.03394
17,1832.46,1,2.04718,16.0255,25.2343,197.227,1.99026,1.99026,0,1.04748,1.83407,1.31395,1.00776
18,1831.42,1,1.99592,18.2402,25.7128,206.188,1.93987,1.93987,0,1.02096,1.78763,1.40024,1.12195
19,1815.53,1,2.26656,16.4377,27.0694,211.666,1.89075,1.89075,0,0.995106,1.74237,1.38566,1.09354
20,1800.21,1,2.30803,13.5549,22.9151,188.979,1.84287,1.84287,0,0.96991,1.69825,1.35058,1.06585
21,1791.38,1,2.45941,16.9783,23.94,195.023,1.79621,1.79621,0,0.945351,1.65525,1.31638,1.03886
