parameter,value,se_sa,rse_sa
Cl_pop,5.04823979402417,0.29977744883378,5.93825691855287
beta_Cl_logtCLCR,0.62210010174559,0.218265309980558,35.0852393960576
V1_pop,21.1734982386817,1.64624002682967,7.77500254455907
Q_pop,5.01183680798197,1.14361933709956,22.8183674152799
V2_pop,28.2550243868651,3.91766059635717,13.8653591046921
omega_Cl,0.21832046504264,0.0426638385747053,19.5418411949483
omega_V1,0.23185065189452,0.0583963828786312,25.1870686588359
omega_Q,0.69065577109472,0.181997933007934,26.3514677824902
corr_V1_Cl,0.633612382377633,0.210625207420244,33.2419651632867
b,0.0248095197675517,0.00842370327028411,33.9535119954295
c,0.9025,0.384099654461314,42.5595184998685
