parameter,value,se_lin,rse_lin
Cl_pop,5.21203153251482,0.299739402761744,5.75091307279792
beta_Cl_logtCLCRMLMIN,0.632910664435847,0.245909693397267,38.853776246046
V1_pop,21.2043399372518,1.63391608689686,7.70557391426457
Q_pop,5.23578225056191,1.01382070810637,19.3633092361235
V2_pop,33.024262554437,6.7035707246648,20.2989263230774
omega_Cl,0.21002262946301,0.0404066022508956,19.2391659671189
omega_V1,0.266601573682036,0.058271819240158,21.8572675454858
omega_Q,0.672199738326542,0.14459042617601,21.5100390452354
omega_V2,0.259662745392611,0.257127069481493,99.0234733491384
corr_V2_V1,0.999,0.622976421339758,62.3600021361119
a1,0.305129600259888,0.0224081369105576,7.34380961121828
a2,0.0649383630398613,0.00636194551752757,9.79689850454407
