time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.7129,6.08773,5.4893,5.79394,5.92337,6.00751,6.06448,6.11079,6.14811,6.18554,6.22258,6.27239,All
-59.4257,11.4311,9.57614,10.4548,10.8671,11.1496,11.3514,11.5153,11.6482,11.786,11.9238,12.1099,All
-59.1386,16.144,12.8816,14.3065,15.0505,15.5852,15.9782,16.3101,16.5797,16.8629,17.1505,17.5446,All
-58.8514,20.3159,15.7172,17.5792,18.6491,19.4467,20.0499,20.5806,21.0138,21.4714,21.9488,22.6089,All
-58.5643,24.0289,18.2103,20.417,21.8034,22.8427,23.6523,24.3976,25.0054,25.665,26.355,27.327,All
-58.2771,27.3363,20.5291,22.932,24.5802,25.8471,26.8704,27.8303,28.62,29.4777,30.4064,31.7244,All
-57.99,30.0791,22.5259,25.0233,26.8364,28.2961,29.507,30.6937,31.6711,32.7318,33.9128,35.5979,All
-57.7028,26.7184,19.158,21.453,23.1873,24.7699,26.0585,27.4064,28.526,29.7675,31.1503,33.1645,All
-57.4157,23.8415,17.0902,18.8542,20.4095,21.8962,23.2062,24.5476,25.7484,27.121,28.6337,30.906,All
-57.1285,21.3952,15.5557,17.0428,18.2429,19.5208,20.7679,22.0992,23.3077,24.7606,26.3428,28.8382,All
-56.8414,19.3525,14.2198,15.613,16.6256,17.6379,18.7436,19.9908,21.188,22.6113,24.2676,26.9154,All
-56.5542,17.617,13.0239,14.4192,15.3559,16.1681,17.0538,18.1711,19.3566,20.6982,22.396,25.1303,All
-56.2671,16.1905,11.9457,13.3424,14.2623,14.9892,15.7815,16.6525,17.7457,19.0189,20.7071,23.4798,All
-55.9799,15.0464,10.9541,12.3972,13.2514,14.0014,14.6942,15.4461,16.3467,17.5369,19.1678,21.9635,All
-55.6928,14.0815,10.0902,11.5352,12.3502,13.1012,13.7615,14.4229,15.2306,16.2387,17.7555,20.5749,All
-55.4056,13.2445,9.30753,10.722,11.5565,12.287,12.9304,13.5668,14.2583,15.1603,16.5275,19.2653,All
-55.1185,12.4912,8.56625,10.0093,10.8389,11.5472,12.1917,12.7899,13.4556,14.2419,15.4749,18.087,All
-54.8313,11.8057,7.94967,9.32014,10.1715,10.8692,11.4934,12.1111,12.742,13.4667,14.5436,17.022,All
-54.5442,11.1684,7.34468,8.71718,9.55905,10.2531,10.868,11.4811,12.0802,12.7518,13.8132,16.0359,All
-54.257,10.6042,6.80736,8.15361,9.01044,9.69301,10.2859,10.8975,11.4763,12.1601,13.1302,15.1642,All
-53.9699,10.056,6.30675,7.6354,8.49156,9.16673,9.77373,10.3636,10.9527,11.649,12.5733,14.4076,All
-53.6827,9.56021,5.85257,7.16531,8.0187,8.6777,9.29018,9.85402,10.4622,11.1537,12.0304,13.7199,All
-53.3956,9.11525,5.44761,6.7306,7.5731,8.23628,8.83964,9.40523,10.016,10.6868,11.5505,13.1473,All
-53.1084,8.69555,5.09165,6.3228,7.16568,7.83325,8.42046,8.9789,9.60429,10.2761,11.1165,12.6327,All
-52.8213,8.30422,4.75609,5.97005,6.78236,7.4667,8.0087,8.60641,9.21944,9.88911,10.722,12.2169,All
-52.5341,7.96995,4.43697,5.62718,6.42965,7.10269,7.65137,8.26464,8.85577,9.53735,10.3658,11.7912,All
-52.247,7.63559,4.16164,5.31225,6.10928,6.76744,7.31315,7.94327,8.52358,9.1982,10.0267,11.4053,All
-51.9598,7.33352,3.8957,5.01856,5.81016,6.45504,7.00457,7.6255,8.20014,8.88363,9.69152,11.1147,All
-51.6727,7.03223,3.65044,4.75887,5.53048,6.15975,6.71887,7.32833,7.89826,8.58234,9.38806,10.7968,All
-51.3855,6.75154,3.43797,4.52217,5.26084,5.903,6.45989,7.06299,7.62388,8.30336,9.09725,10.4936,All
-51.0984,6.4993,3.22894,4.27661,5.02204,5.65546,6.21524,6.80754,7.36244,8.03819,8.83095,10.2034,All
-50.8112,6.26137,3.03641,4.05825,4.79593,5.4241,5.97553,6.56078,7.11746,7.79211,8.56537,9.94089,All
-50.5241,6.04115,2.86038,3.87111,4.57756,5.20271,5.75657,6.32445,6.88227,7.55044,8.33907,9.68688,All
-50.2369,5.82495,2.70417,3.69017,4.37635,4.98793,5.54637,6.09837,6.67085,7.32861,8.11175,9.44814,All
-49.9498,5.6272,2.54434,3.52252,4.20265,4.78814,5.35132,5.89715,6.46226,7.11882,7.90273,9.22046,All
-49.6627,5.43391,2.40286,3.36225,4.03044,4.61067,5.16713,5.70473,6.27068,6.90765,7.70466,9.00303,All
-49.3755,5.25214,2.27294,3.21142,3.87213,4.44747,4.99241,5.51046,6.08419,6.71845,7.4968,8.80917,All
-49.0884,5.08397,2.15812,3.08063,3.71152,4.279,4.82458,5.33547,5.90331,6.53126,7.29741,8.60937,All
-48.8012,4.91804,2.03804,2.95515,3.56902,4.12675,4.67847,5.17192,5.73704,6.35782,7.12158,8.42387,All
-48.5141,4.75912,1.92939,2.82845,3.43171,3.98133,4.53097,5.01656,5.57051,6.18608,6.95279,8.24418,All
-48.2269,4.61451,1.82279,2.70944,3.30074,3.85686,4.38032,4.86232,5.41861,6.01819,6.7847,8.06341,All
-47.9398,5.81805,3.08554,3.95002,4.52193,5.06879,5.58315,6.05744,6.60974,7.20162,7.95312,9.21827,All
-47.6526,11.5125,8.94174,9.75485,10.2908,10.802,11.2922,11.7387,12.2439,12.8488,13.5559,14.7365,All
-47.3655,16.4571,13.8148,14.7276,15.2664,15.7584,16.2186,16.7003,17.2222,17.7647,18.4865,19.6976,All
-47.0783,20.877,17.6908,18.8687,19.5562,20.1008,20.6173,21.1333,21.6552,22.2922,23.024,24.3764,All
-46.7912,24.8489,20.5486,22.2974,23.2786,23.911,24.5495,25.1556,25.7467,26.4537,27.3184,28.7719,All
-46.504,28.4332,22.9933,25.1677,26.3973,27.3049,28.0484,28.7923,29.4974,30.3159,31.3308,32.997,All
-46.2169,31.6092,25.147,27.67,29.1576,30.2585,31.1968,32.0699,32.9441,33.8617,35.0689,37.0872,All
-45.9297,32.9587,25.6015,28.3387,30.0339,31.2987,32.4395,33.4635,34.4992,35.5821,36.9675,39.3408,All
-45.6426,29.6921,22.2753,24.8804,26.5858,27.8755,29.1085,30.2405,31.3897,32.5862,34.1192,36.7935,All
-45.3554,26.9128,19.8746,22.2704,23.8613,25.1267,26.3274,27.4814,28.6813,29.9576,31.6202,34.4568,All
-45.0683,24.5935,17.9633,20.1867,21.6685,22.8943,24.057,25.1437,26.337,27.627,29.3559,32.3009,All
-44.7811,22.6758,16.2735,18.5003,19.8687,21.0701,22.1253,23.1966,24.3583,25.5916,27.3335,30.3346,All
-44.494,21.0397,14.8587,17.0177,18.3481,19.5056,20.5183,21.5334,22.6397,23.8289,25.5119,28.5364,All
-44.2068,19.6056,13.6345,15.7421,17.0049,18.1305,19.1161,20.095,21.1182,22.3099,23.9187,26.9214,All
-43.9197,18.3635,12.5196,14.6007,15.8188,16.906,17.9095,18.8268,19.8317,20.976,22.5536,25.4087,All
-43.6325,17.2731,11.5305,13.5873,14.7826,15.8094,16.8148,17.7554,18.681,19.8377,21.3609,24.0446,All
-43.3454,16.3039,10.6786,12.6419,13.8251,14.8378,15.8253,16.7575,17.6928,18.8386,20.2667,22.8339,All
-43.0582,15.4128,9.90028,11.8052,12.9983,13.9943,14.9592,15.8452,16.805,17.8975,19.2916,21.7871,All
-42.7711,14.5741,9.14467,11.0295,12.2286,13.2102,14.1608,15.0113,16.0185,17.071,18.4306,20.9091,All
-42.4839,13.8418,8.45198,10.3082,11.527,12.4799,13.4099,14.2968,15.3026,16.3523,17.7242,20.0696,All
