parameter,value,se_lin,rse_lin
Cl_pop,5.25919644414481,0.29533002906076,5.61549719994883
beta_Cl_logtCLCRMLMIN,0.620631175302512,0.241980779795129,38.9894657929777
V1_pop,20.6231670003914,1.68221870844756,8.1569368488149
Q_pop,6.02438367963018,1.13463995878466,18.8341251009814
V2_pop,20.7945449011276,2.42102665795089,11.642604680517
omega_Cl,0.206869980916881,0.0397510338610997,19.2154674568619
omega_V1,0.274386159510005,0.0617232658325824,22.4950361719435
omega_Q,0.57772337141399,0.154752333811083,26.7865801295736
omega_V2,0.231134401254011,0.142445335858827,61.6287904725539
corr_V2_V1,0.998550940308237,0.418821999144191,41.9429777928913
a1,0.30293780940583,0.0222254020126514,7.33662201368769
a2,0.0652832829421512,0.00662778777728617,10.1523506150253
