parameter,value,se_sa,rse_sa
Cl_pop,2.91701645619002,1.14695303138074,39.3193884438621
beta_Cl_tCLCRMLMIN,0.594745759165233,0.218721323946974,36.7756004269731
beta_Cl_tWTKG,0.673370795085347,0.321133652850815,47.6904634407426
V1_pop,40.4644156311759,4.35839114067559,10.7709232240034
Q_pop,12.5337625469935,4.01543880740993,32.0369784600167
V2_pop,48.7081405008197,4.37254998272748,8.97704149197379
omega_Cl,0.185970490724537,0.0364741208987112,19.6128540375459
omega_V1,0.286266907605202,0.102659492428301,35.8614599525703
omega_Q,0.677735663816919,0.151994473500878,22.4268076206681
omega_V2,0.212299299640692,0.104967873336729,49.4433441440378
corr_V2_V1,0.998988547116403,0.00417282122924007,0.417704611457757
a1,0.302724085213657,0.0228390921139791,7.54452428119805
a2,0.0642878459019736,0.00703496612938884,10.9429177952482
