iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2018.71,1,2.59104,5.76621,21.0128,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1997.95,1,2.68247,8.3628,19.3282,40.1939,2.92404,2.92404,0,1.46202,1.51108,1.53848,1.46202
3,1988.85,1,3.73752,9.90307,20.1146,58.2777,2.85,2.85,0,1.425,1.47282,1.49953,1.49077
4,1965.73,1,2.85928,14.8332,33.2507,83.8533,2.77784,2.77784,0,1.38892,1.43553,1.48849,1.45302
5,1965.85,1,3.18774,14.5833,42.5249,87.045,2.7075,2.7075,0,1.35375,1.39918,1.49936,1.41623
6,1956.02,1,3.218,12.1791,40.133,96.7449,2.63894,2.63894,0,1.31947,1.37181,1.5765,1.38037
7,1934.25,1,2.82488,10.8576,51.5302,117.453,2.57212,2.57212,0,1.28606,1.37629,1.53658,1.34542
8,1921.52,1,2.50346,11.9711,56.6299,123.639,2.507,2.507,0,1.2535,1.34144,1.49768,1.35765
9,1925.09,1,2.35665,10.4944,72.1448,115.911,2.44352,2.44352,0,1.22176,1.47411,1.45975,1.32327
10,1915.1,1,1.95073,11.5514,57.2117,147.476,2.38165,2.38165,0,1.19082,1.58485,1.4357,1.28976
11,1903.59,1,1.94756,8.04928,76.2169,165.074,2.32134,2.32134,0,1.17449,1.54472,1.39934,1.25711
12,1887.88,1,1.97477,8.6964,67.7339,174.745,2.26257,2.26257,0,1.14475,1.50561,1.36391,1.22528
13,1879.94,1,2.23409,12.958,48.981,285.283,2.20528,2.20528,0,1.11577,1.54216,1.32938,1.25789
14,1865.48,1,2.05584,10.7525,57.0202,255.668,2.14944,2.14944,0,1.08752,1.66652,1.29572,1.22604
15,1847.99,1,1.70949,13.1356,50.0992,269.856,2.09501,2.09501,0,1.05998,1.62432,1.26291,1.19499
16,1848.84,1,1.65166,17.2871,47.6812,228.296,2.04197,2.04197,0,1.03314,1.58319,1.23098,1.19377
17,1831.4,1,1.77771,11.6299,38.4235,239.887,1.99026,1.99026,0,1.00698,1.54616,1.19981,1.16354
18,1823.58,1,1.63193,14.283,34.7844,268.673,1.93987,1.93987,0,0.981483,1.50701,1.16943,1.15326
19,1802.99,1,2.05322,12.6984,37.8548,271.263,1.89075,1.89075,0,0.956631,1.46885,1.13982,1.12406
20,1790.87,1,1.98559,10.1578,33.3768,253.269,1.84287,1.84287,0,0.932409,1.43166,1.11096,1.0956
21,1789.32,1,2.10379,12.8658,31.0735,233.914,1.79621,1.79621,0,0.9088,1.39541,1.14143,1.06786
22,1765.73,1,2.2753,13.2206,27.2082,243.214,1.75073,1.75073,0,0.885788,1.36008,1.11253,1.04082
23,1766.72,1,2.0559,12.3322,24.6284,287.908,1.7064,1.7064,0,0.86336,1.41821,1.11737,1.01447
24,1748.78,1,2.13345,10.7153,27.6699,320.484,1.66319,1.66319,0,0.841499,1.3823,1.08908,1.06305
25,1738.37,1,2.51022,8.24628,21.9191,337.642,1.62108,1.62108,0,0.820192,1.3473,1.06151,1.03613
26,1724.34,1,2.44996,10.2379,24.7885,341.387,1.58003,1.58003,0,0.799424,1.31318,1.10745,1.0099
27,1716.12,1,2.57314,8.82506,28.5632,291.79,1.54003,1.54003,0,0.779182,1.31239,1.07941,0.984328
