iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,771.921,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,765.006,1,5.32289,0.547923,23.5464,6.02115,30.5778,1.46202,1.46202,1.02264,0.62,0.285
3,756.492,1,5.74124,-0.00375122,21.9529,6.76496,24.7489,1.425,1.425,1.08554,0.62,0.27075
4,739.048,1,5.32025,0.429217,21.4471,7.07725,25.8316,1.38892,1.38892,1.05805,0.62,0.257212
5,727.783,1,5.79564,-0.0688197,18.0203,7.22468,26.6792,1.35375,1.35375,1.03126,0.62,0.244352
6,712.623,1,6.02885,-0.0682352,20.4919,8.7769,25.3453,1.31947,1.31947,1.0129,0.62,0.232134
7,709.076,1,6.06959,0.189572,19.1201,8.87751,28.3946,1.28606,1.28606,0.990371,0.62,0.220528
8,689.965,1,6.23489,0.0524213,21.2847,8.78981,31.0566,1.2535,1.2535,0.965294,0.62,0.209501
9,694.702,1,6.01087,0.114951,22.2729,10.5896,26.4952,1.22176,1.22176,0.940853,0.62,0.199026
10,680.757,1,5.8654,0.101877,19.7022,11.2764,23.8043,1.19082,1.19082,0.91703,0.62,0.189075
11,663.613,1,6.13937,-0.361383,16.9712,11.9384,24.7713,1.16067,1.16067,0.89381,0.62,0.179621
12,644.44,1,6.00751,-0.0180824,16.158,11.7544,26.784,1.13128,1.13128,0.871178,0.62,0.17064
13,647.615,1,5.64525,0.44096,14.8866,14.3881,28.458,1.10264,1.10264,0.849119,0.62,0.162108
14,640.733,1,5.56808,0.472973,15.4971,13.9972,26.9684,1.07472,1.07472,0.84178,0.62,0.154003
15,617.746,1,5.89308,0.137515,13.3968,13.6383,26.7788,1.04751,1.04751,0.820465,0.62,0.146302
16,605.993,1,5.77284,0.101254,13.8577,17.7337,24.7913,1.02098,1.02098,0.802886,0.62,0.138987
17,595.458,1,5.67993,0.245609,11.6516,18.9313,24.7138,0.995131,0.995131,0.782557,0.62,0.132038
18,586.607,1,5.92949,-0.198187,11.9378,18.7478,24.289,0.969933,0.969933,0.766416,0.62,0.125436
19,573.56,1,5.98721,-0.361723,11.2081,18.2616,23.6628,0.945374,0.945374,0.74701,0.62,0.119164
20,555.989,1,5.72147,-0.0416992,12.0355,18.7534,24.4393,0.921437,0.921437,0.728095,0.62,0.113206
21,548.875,1,5.68751,-0.00718941,10.7637,18.4266,25.1839,0.898105,0.898105,0.70966,0.62,0.107546
22,545.297,1,5.92937,-0.215212,10.5633,18.1647,25.5774,0.875365,0.875365,0.691691,0.62,0.102168
23,537.682,1,5.59572,0.0225417,11.7906,17.5875,23.1795,0.8532,0.8532,0.674177,0.62,0.0970601
24,516.955,1,5.76108,-0.0769638,11.4805,17.3444,23.7137,0.831597,0.831597,0.657106,0.62,0.0922071
25,506.4,1,5.88082,-0.277192,11.3856,18.509,23.4266,0.81054,0.81054,0.640468,0.62,0.0875967
26,501.906,1,6.0799,-0.529591,11.2356,18.9559,23.2253,0.790017,0.790017,0.634907,0.62,0.0832169
27,496.01,1,6.03886,-0.495483,11.677,19.6373,22.6991,0.770013,0.770013,0.640293,0.62,0.079056
28,490.691,1,5.93043,-0.422236,11.6865,19.3272,22.2114,0.750516,0.750516,0.624081,0.62,0.0751032
29,473.063,1,5.70556,-0.100575,12.1153,18.2489,22.0552,0.731512,0.731512,0.608279,0.62,0.0713481
30,470.72,1,5.76896,-0.126789,11.9749,19.857,22.5204,0.71299,0.71299,0.592877,0.62,0.0677807
31,471.792,1,5.71902,-0.168235,11.3663,18.5395,22.9779,0.694937,0.694937,0.577865,0.62,0.0643916
