Cl_pop,0.086907,0.0082116,-0.0048705,0.014172,-0.0072762,-0.00010613,-0.00012512,-8.2171e-6,0.00019906,-0.00012616,-5.9398e-5,1.2632e-5
beta_Cl_logtCLCRMLMIN,0.0082116,0.058357,-0.00095301,0.0011709,-0.00041677,3.6035e-5,-0.00013438,-6.8024e-6,0.00013699,-0.00015237,6.4792e-5,-1.7975e-5
V1_pop,-0.0048705,-0.00095301,2.5893,-0.49106,4.0152,-0.00015025,0.0060319,5.8378e-5,-0.026438,0.0086072,-0.00060991,0.00039831
Q_pop,0.014172,0.0011709,-0.49106,1.8318,-0.76266,0.00059697,1.2092e-5,3.9267e-6,0.028403,0.00073148,1.7401e-7,-0.00047319
V2_pop,-0.0072762,-0.00041677,4.0152,-0.76266,6.4159,-0.00039114,0.0085434,9.1825e-5,-0.039468,0.010451,-0.00041006,0.00027188
omega_Cl,-0.00010613,3.6035e-5,-0.00015025,0.00059697,-0.00039114,0.0015823,1.295e-5,8.8124e-7,6.3478e-5,1.2105e-5,1.9422e-5,-1.1675e-5
omega_V1,-0.00012512,-0.00013438,0.0060319,1.2092e-5,0.0085434,1.295e-5,0.0053093,0.00015679,-0.00038862,0.0066466,4.4205e-5,-0.00011077
corr_V2_V1,-8.2171e-6,-6.8024e-6,5.8378e-5,3.9267e-6,9.1825e-5,8.8124e-7,0.00015679,1.3122e-5,7.0368e-5,0.00016126,3.1535e-6,-8.8874e-6
omega_Q,0.00019906,0.00013699,-0.026438,0.028403,-0.039468,6.3478e-5,-0.00038862,7.0368e-5,0.022985,-0.00097045,6.2194e-5,-0.00013753
omega_V2,-0.00012616,-0.00015237,0.0086072,0.00073148,0.010451,1.2105e-5,0.0066466,0.00016126,-0.00097045,0.0087345,3.5636e-5,-0.0001042
a1,-5.9398e-5,6.4792e-5,-0.00060991,1.7401e-7,-0.00041006,1.9422e-5,4.4205e-5,3.1535e-6,6.2194e-5,3.5636e-5,0.00051626,-1.5879e-5
a2,1.2632e-5,-1.7975e-5,0.00039831,-0.00047319,0.00027188,-1.1675e-5,-0.00011077,-8.8874e-6,-0.00013753,-0.0001042,-1.5879e-5,4.5799e-5
