rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
5,6,0.549081,2.09547,1.52709,0.498919,0
6,6,0.43652,1.00185,1.63276,-0.122351,0
7,6,0.362683,2.06176,1.19643,0.82138,0
8,6,0.497468,2.11128,0.133282,-0.640265,0
9,6,0.424299,0.909281,1.8086,0.267916,0
10,6,0.68143,2.3694,0.973467,0.367919,0
1,7,0.237216,-2.48207,-1.54052,0.650625,0
2,7,0.595066,-2.63368,-0.755541,-1.46063,0
3,7,0.655,-1.83763,-1.17743,0.0354219,0
4,7,0.435399,-1.82795,-1.65991,-0.612639,0
5,7,0.322095,-2.36102,-1.43589,-0.00648496,0
6,7,-0.00636008,-2.98582,-1.79302,0.014348,0
7,7,0.365954,-1.91215,-1.3032,0.545344,0
8,7,0.634068,-1.45754,-1.08082,1.05265,0
9,7,0.384933,-2.67773,-1.44452,-0.513621,0
10,7,0.476644,-1.98258,-1.2232,-0.770288,0
1,8,0.921621,0.248372,-0.308846,0.782045,0
2,8,0.761135,-0.408926,-0.291981,-0.716213,0
3,8,0.975455,-0.175321,-0.241965,-0.160361,0
4,8,0.948423,-0.542614,0.0824519,-0.918295,0
5,8,0.740603,-0.0701923,-0.354966,1.46306,0
6,8,0.917723,-0.011909,-0.304613,-0.318377,0
7,8,0.951011,0.0838141,-0.311994,0.325072,0
8,8,0.797657,-0.0247543,-0.314724,0.95541,0
9,8,0.822264,-0.590294,-0.116611,-0.53469,0
10,8,1.08223,0.205465,-0.117267,-0.108905,0
1,9,0.0286205,-0.713102,1.8311,-0.235752,0
2,9,-0.249526,-0.503389,0.479022,0.65593,0
3,9,-0.248398,-0.542788,0.737708,-0.23401,0
4,9,0.00999614,0.967567,0.752828,0.502441,0
5,9,-0.194358,-0.964844,0.834041,0.307309,0
6,9,-0.122777,-0.399463,0.69163,-0.329723,0
7,9,-0.113473,-0.187109,0.707125,0.655569,0
8,9,-0.0823568,-0.637591,1.22807,0.129469,0
9,9,-0.168636,-1.60076,1.79403,-0.528048,0
10,9,-0.197739,-0.517105,0.536485,-0.876992,0
1,10,-1.46784,-1.02261,-0.154284,-0.720208,0
2,10,-1.80074,-1.36843,-2.00816,-0.453378,0
3,10,-1.83322,-0.0997666,-1.59989,-0.0511285,0
4,10,-1.69912,-1.26684,-0.925406,-0.173043,0
5,10,-1.5817,-1.32185,-0.662549,-1.60615,0
6,10,-1.42011,-0.687442,-1.38081,-1.0522,0
7,10,-1.39652,-0.182066,-1.75003,-0.413862,0
8,10,-1.66844,-1.37137,-0.772654,-1.99949,0
9,10,-1.59379,-0.100645,-2.32277,-0.206158,0
10,10,-1.21735,-0.145251,-0.729976,-1.676,0
1,11,0.775636,0.691806,-0.1841,1.17805,0
2,11,0.816813,0.1177,0.257066,-0.77611,0
3,11,0.633084,0.647931,-0.563627,0.554541,0
4,11,0.803847,0.0521487,0.112111,-1.06767,0
5,11,0.718915,0.0395067,0.264776,-0.696357,0
6,11,0.808342,0.692243,-0.197077,0.480849,0
7,11,0.768694,1.05438,-1.22406,-0.356427,0
8,11,0.694652,0.338104,-0.340897,0.533874,0
9,11,0.81478,0.549862,-0.0454931,0.148213,0
10,11,1.00763,0.364562,1.13342,-0.729746,0
1,12,0.0173969,0.590353,1.01115,0.10379,0
2,12,-0.085029,0.925764,0.952488,0.992394,0
3,12,-0.495724,1.15842,-0.614762,0.458354,0
4,12,0.046386,0.906002,1.2056,-0.328958,0
5,12,-0.0996978,1.63549,-0.159444,-0.489296,0
6,12,-0.235527,0.525977,-0.022683,0.757069,0
7,12,-0.270687,0.814203,0.00220851,-0.748325,0
8,12,-0.187342,0.581241,0.0514798,0.356778,0
9,12,-0.219081,0.375831,0.156635,0.376967,0
10,12,-0.234243,0.585537,0.502273,0.597542,0
1,13,0.0758214,0.966002,-0.797082,-0.0540859,0
2,13,0.297957,-0.0916637,0.727544,-0.0864576,0
3,13,0.230531,-0.149425,1.98288,-0.646961,0
4,13,0.113114,-0.917459,1.25151,-0.782844,0
5,13,0.0436919,0.0252455,0.159689,0.31133,0
6,13,0.237614,0.979404,0.48093,-1.59196,0
7,13,0.347217,0.350771,1.16864,0.110232,0
8,13,0.106228,-0.0730291,0.79588,-1.0172,0
9,13,0.0557582,-0.206585,0.373781,-0.501394,0
10,13,0.221404,0.382661,0.531827,-0.289921,0
1,14,0.849123,0.51263,-1.50908,-1.0195,0
2,14,0.716111,1.03517,-2.25798,0.277832,0
3,14,0.547635,0.424898,-1.6102,0.734277,0
4,14,0.471584,0.113064,-2.45857,-0.809889,0
5,14,0.825767,0.835727,-2.13179,-1.0928,0
6,14,0.699497,0.298746,-1.18928,0.507906,0
7,14,0.343071,0.401572,-1.5406,1.88277,0
8,14,0.855821,0.694179,-1.26824,-0.270536,0
9,14,0.626889,0.743725,-2.69985,-0.383945,0
10,14,0.315336,0.674045,-1.77444,2.14846,0
