standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-3.092,0.00714286,-2.69686,0.00714286,-2.27785,0.00714286,-2.14865,0.00714286,All
-2.71933,0.0142857,-2.56856,0.0142857,-2.07656,0.0142857,-2.13851,0.0142857,All
-2.60261,0.0214286,-2.48085,0.0214286,-1.98173,0.0214286,-1.93865,0.0214286,All
-2.58655,0.0285714,-2.31417,0.0285714,-1.92148,0.0285714,-1.86375,0.0285714,All
-2.56481,0.0357143,-2.30556,0.0357143,-1.8375,0.0357143,-1.77242,0.0357143,All
-2.55383,0.0428571,-2.11968,0.0428571,-1.83409,0.0428571,-1.76135,0.0428571,All
-2.51353,0.05,-2.10425,0.05,-1.80222,0.05,-1.71531,0.05,All
-2.4638,0.0571429,-1.93556,0.0571429,-1.72654,0.0571429,-1.67956,0.0571429,All
-2.34643,0.0642857,-1.88123,0.0642857,-1.69643,0.0642857,-1.5402,0.0642857,All
-2.2789,0.0714286,-1.85898,0.0714286,-1.54478,0.0714286,-1.46096,0.0714286,All
-1.88085,0.0785714,-1.70518,0.0785714,-1.53318,0.0785714,-1.39207,0.0785714,All
-1.83216,0.0857143,-1.59048,0.0857143,-1.52155,0.0857143,-1.34407,0.0857143,All
-1.55951,0.0928571,-1.57507,0.0928571,-1.51624,0.0928571,-1.31269,0.0928571,All
-1.53959,0.1,-1.52728,0.1,-1.4682,0.1,-1.30166,0.1,All
-1.44186,0.107143,-1.42553,0.107143,-1.43356,0.107143,-1.29979,0.107143,All
-1.4048,0.114286,-1.40009,0.114286,-1.42911,0.114286,-1.22138,0.114286,All
-1.40352,0.121429,-1.35674,0.121429,-1.42281,0.121429,-1.18422,0.121429,All
-1.31447,0.128571,-1.33946,0.128571,-1.40557,0.128571,-1.18343,0.128571,All
-1.28454,0.135714,-1.33297,0.135714,-1.4021,0.135714,-1.17565,0.135714,All
-1.27341,0.142857,-1.28605,0.142857,-1.39467,0.142857,-1.12006,0.142857,All
-0.819123,0.15,-1.19797,0.15,-1.39331,0.15,-1.11379,0.15,All
-0.72436,0.157143,-1.14684,0.157143,-1.3729,0.157143,-0.944756,0.157143,All
-0.720348,0.164286,-1.06595,0.164286,-1.36563,0.164286,-0.943787,0.164286,All
-0.660495,0.171429,-1.00738,0.171429,-1.31119,0.171429,-0.93369,0.171429,All
-0.522556,0.178571,-0.960431,0.178571,-1.19562,0.178571,-0.931713,0.178571,All
-0.501638,0.185714,-0.878825,0.185714,-1.18518,0.185714,-0.916094,0.185714,All
